customer_id,customer_segment,loyalty_tier,loyalty_points,churn_risk_score,basket_size,discount_percentage,promotion_dependency,peak_hour_frequency,weekend_order_ratio,channel_preference,primary_location_id,location_performance,customer_recency,customer_frequency,customer_monetary_value,average_order_value,r_score,f_score,m_score,rfm_segment
CUST-45785,NEW,BRONZE,32,0.1,11.67,9.26,0.6667,0.6667,0.3333,DRIVE_THRU,LOC-015,268.03,91,3,594.6,198.2,4,5,4,Champions
CUST-45786,OCCASIONAL,SILVER,1760,0.302,18.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-018,269.37,124,1,425.13,425.13,3,3,3,Loyal Customers
CUST-45787,REGULAR,BRONZE,195,0.559,19.5,7.59,0.5,0.5,0.5,DELIVERY,LOC-007,269.88,36,4,1216.76,304.19,5,5,5,Champions
CUST-45788,HIGH_VALUE,GOLD,12181,0.095,9.0,6.63,1.0,1.0,1.0,TAKEOUT,LOC-018,269.37,109,1,122.03,122.03,3,3,1,Loyal Customers
CUST-45789,NEW,BRONZE,79,0.201,17.17,3.35,0.3333,0.5,0.3333,DELIVERY,LOC-018,269.37,59,6,2210.85,368.47,4,5,5,Champions
CUST-45790,OCCASIONAL,BRONZE,1580,0.55,16.33,1.82,0.3333,0.0,0.3333,DINE_IN,LOC-020,268.67,8,3,1020.38,340.13,5,5,5,Champions
CUST-45791,REGULAR,BRONZE,2039,0.477,14.0,6.09,0.6667,0.6667,0.0,DINE_IN,LOC-003,270.16,125,3,788.06,262.69,3,5,5,Loyal Customers
CUST-45792,OCCASIONAL,BRONZE,2034,0.256,13.6,2.32,0.6,0.8,0.2,DINE_IN,LOC-008,271.8,47,5,1398.9,279.78,4,5,5,Champions
CUST-45793,NEW,BRONZE,117,0.274,14.0,0.0,0.0,0.0,1.0,DINE_IN,LOC-005,267.73,346,1,255.4,255.4,1,3,2,At Risk - High Value
CUST-45794,NEW,BRONZE,218,0.19,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-001,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-45795,NEW,BRONZE,73,0.186,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-013,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-45796,OCCASIONAL,BRONZE,2381,0.468,15.0,4.36,0.5,0.5,0.0,DELIVERY,LOC-014,269.41,167,2,647.52,323.76,3,4,4,Loyal Customers
CUST-45797,REGULAR,BRONZE,1625,0.619,18.33,0.0,0.0,1.0,0.6667,DELIVERY,LOC-012,270.28,24,3,985.36,328.45,5,5,5,Champions
CUST-45798,OCCASIONAL,GOLD,2233,0.479,17.33,1.57,0.3333,0.6667,0.3333,TAKEOUT,LOC-006,269.65,81,3,825.07,275.02,4,5,5,Champions
CUST-45799,REGULAR,BRONZE,1743,0.583,11.5,4.75,0.5,1.0,0.5,DELIVERY,LOC-002,269.75,199,2,416.24,208.12,2,4,3,At Risk - High Value
CUST-45800,CHURNED,BRONZE,69,0.809,13.0,0.0,0.0,0.0,0.5,DINE_IN,LOC-007,269.88,130,2,409.06,204.53,3,4,3,Loyal Customers
CUST-45801,CHURNED,BRONZE,210,0.834,11.33,1.29,0.3333,0.6667,0.3333,TAKEOUT,LOC-007,269.88,189,3,698.65,232.88,2,5,4,At Risk - High Value
CUST-45802,REGULAR,BRONZE,1946,0.601,23.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-003,270.16,343,1,331.46,331.46,1,3,3,At Risk - High Value
CUST-45803,REGULAR,GOLD,1321,0.278,14.0,0.0,0.0,1.0,0.0,DELIVERY,LOC-004,268.69,327,1,384.55,384.55,2,3,3,At Risk - High Value
CUST-45804,OCCASIONAL,SILVER,2004,0.297,18.33,1.52,0.3333,0.3333,0.0,TAKEOUT,LOC-010,269.35,132,3,1110.12,370.04,3,5,5,Loyal Customers
CUST-45805,REGULAR,BRONZE,671,0.57,15.33,4.48,0.6667,0.3333,0.3333,DINE_IN,LOC-001,271.44,45,3,1292.24,430.75,4,5,5,Champions
CUST-45806,REGULAR,SILVER,1928,0.445,11.0,0.0,0.0,1.0,0.5,TAKEOUT,LOC-004,268.69,129,2,371.55,185.78,3,4,3,Loyal Customers
CUST-45807,NEW,BRONZE,231,0.214,15.0,1.61,0.3333,0.3333,0.3333,DELIVERY,LOC-002,269.75,137,3,715.6,238.53,3,5,4,Loyal Customers
CUST-45808,CHURNED,BRONZE,64,0.83,13.75,5.89,0.5,1.0,0.5,DELIVERY,LOC-017,269.26,25,4,919.95,229.99,5,5,5,Champions
CUST-45809,OCCASIONAL,BRONZE,426,0.468,16.5,1.5,0.5,0.5,0.0,TAKEOUT,LOC-016,268.49,20,2,564.45,282.23,5,4,4,Champions
CUST-45810,HIGH_VALUE,PLATINUM,4108,0.052,18.33,1.12,0.3333,0.3333,0.6667,DINE_IN,LOC-014,269.41,123,3,1046.11,348.7,3,5,5,Loyal Customers
CUST-45811,CHURNED,SILVER,189,0.897,9.5,18.83,1.0,0.0,0.5,DINE_IN,LOC-006,269.65,143,2,317.98,158.99,3,4,3,Loyal Customers
CUST-45812,HIGH_VALUE,GOLD,6737,0.13,15.5,1.29,0.5,0.5,0.5,DELIVERY,LOC-005,267.73,8,2,639.3,319.65,5,4,4,Champions
CUST-45813,OCCASIONAL,BRONZE,2324,0.65,9.0,3.88,0.5,1.0,0.0,DELIVERY,LOC-020,268.67,56,2,338.16,169.08,4,4,3,Loyal Customers
CUST-45814,OCCASIONAL,SILVER,1046,0.601,15.0,5.67,1.0,0.5,0.5,DINE_IN,LOC-006,269.65,26,2,639.95,319.98,5,4,4,Champions
CUST-45815,CHURNED,SILVER,192,0.918,13.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-010,269.35,8,1,202.18,202.18,5,3,2,Loyal Customers
CUST-45816,REGULAR,BRONZE,970,0.598,15.5,1.11,0.25,0.25,0.25,DINE_IN,LOC-002,269.75,102,4,1472.84,368.21,3,5,5,Loyal Customers
CUST-45817,REGULAR,BRONZE,1444,0.452,13.0,15.0,1.0,1.0,0.0,TAKEOUT,LOC-015,268.03,54,1,153.2,153.2,4,3,2,Loyal Customers
CUST-45818,CHURNED,SILVER,110,0.894,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-002,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-45819,REGULAR,SILVER,256,0.284,10.33,4.93,0.6667,0.6667,0.6667,DINE_IN,LOC-005,267.73,52,3,568.44,189.48,4,5,4,Champions
CUST-45820,REGULAR,GOLD,2189,0.278,17.25,9.23,0.75,0.75,0.75,TAKEOUT,LOC-012,270.28,4,4,1363.9,340.98,5,5,5,Champions
CUST-45821,OCCASIONAL,BRONZE,1783,0.234,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-009,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-45822,REGULAR,BRONZE,2089,0.447,8.0,0.0,0.0,0.0,0.0,DINE_IN,LOC-016,268.49,125,1,118.9,118.9,3,3,1,Loyal Customers
CUST-45823,HIGH_VALUE,PLATINUM,8102,0.044,14.25,0.0,0.0,0.25,0.5,DINE_IN,LOC-017,269.26,136,4,1171.13,292.78,3,5,5,Loyal Customers
CUST-45824,NEW,BRONZE,60,0.138,15.67,0.0,0.0,0.6667,0.3333,TAKEOUT,LOC-020,268.67,62,3,832.21,277.4,4,5,5,Champions
CUST-45825,REGULAR,SILVER,2374,0.548,15.0,2.59,0.5,1.0,0.5,DINE_IN,LOC-001,271.44,25,2,556.23,278.12,5,4,4,Champions
CUST-45826,REGULAR,BRONZE,356,0.328,6.0,0.0,0.0,0.0,0.0,TAKEOUT,LOC-010,269.35,89,1,86.6,86.6,4,3,1,Loyal Customers
CUST-45827,OCCASIONAL,BRONZE,1659,0.385,13.0,0.0,0.0,0.0,1.0,DINE_IN,LOC-014,269.41,4,1,293.23,293.23,5,3,2,Loyal Customers
CUST-45828,REGULAR,BRONZE,674,0.257,19.0,2.91,0.5,0.5,0.5,DINE_IN,LOC-009,268.34,109,2,641.7,320.85,3,4,4,Loyal Customers
CUST-45829,REGULAR,SILVER,1149,0.591,14.75,4.34,0.25,0.75,0.25,DINE_IN,LOC-019,265.36,0,4,992.78,248.2,5,5,5,Champions
CUST-45830,OCCASIONAL,SILVER,325,0.427,12.0,0.0,0.0,1.0,0.0,TAKEOUT,LOC-018,269.37,320,1,226.77,226.77,2,3,2,At Risk - High Value
CUST-45831,NEW,BRONZE,163,0.12,20.0,6.54,1.0,1.0,0.5,DINE_IN,LOC-003,270.16,96,2,657.98,328.99,3,4,4,Loyal Customers
CUST-45832,REGULAR,SILVER,337,0.597,10.67,1.83,0.3333,0.6667,0.3333,TAKEOUT,LOC-004,268.69,42,3,756.05,252.02,4,5,4,Champions
CUST-45833,REGULAR,SILVER,668,0.274,17.0,8.16,1.0,1.0,0.0,TAKEOUT,LOC-004,268.69,79,1,304.7,304.7,4,3,2,Loyal Customers
CUST-45834,REGULAR,GOLD,1505,0.52,11.0,2.89,0.3333,1.0,0.0,DINE_IN,LOC-010,269.35,50,3,836.95,278.98,4,5,5,Champions
CUST-45835,OCCASIONAL,BRONZE,482,0.369,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-020,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-45836,CHURNED,BRONZE,448,0.89,17.0,2.06,0.25,0.25,0.25,DELIVERY,LOC-004,268.69,4,4,1094.84,273.71,5,5,5,Champions
CUST-45837,REGULAR,SILVER,709,0.624,10.0,0.0,0.0,0.5,0.5,DELIVERY,LOC-015,268.03,74,2,390.36,195.18,4,4,3,Loyal Customers
CUST-45838,REGULAR,SILVER,502,0.228,7.0,0.0,0.0,0.0,1.0,TAKEOUT,LOC-018,269.37,137,1,109.31,109.31,3,3,1,Loyal Customers
CUST-45839,CHURNED,SILVER,431,0.981,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-009,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-45840,OCCASIONAL,SILVER,1440,0.416,12.0,6.93,1.0,1.0,1.0,DELIVERY,LOC-004,268.69,242,1,259.34,259.34,2,3,2,At Risk - High Value
CUST-45841,REGULAR,BRONZE,1551,0.346,16.0,0.0,0.0,0.5,0.0,DINE_IN,LOC-013,269.98,100,2,742.62,371.31,3,4,4,Loyal Customers
CUST-45842,OCCASIONAL,BRONZE,1567,0.626,13.0,6.75,0.5,1.0,0.5,TAKEOUT,LOC-008,271.8,11,2,443.27,221.64,5,4,3,Loyal Customers
CUST-45843,REGULAR,GOLD,120,0.234,13.0,3.8,1.0,1.0,0.0,DELIVERY,LOC-018,269.37,96,1,212.59,212.59,3,3,2,Loyal Customers
CUST-45844,REGULAR,SILVER,1762,0.25,10.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-008,271.8,313,1,170.22,170.22,2,3,2,At Risk - High Value
CUST-45845,REGULAR,SILVER,782,0.224,14.5,1.64,0.5,1.0,0.0,TAKEOUT,LOC-016,268.49,104,2,499.08,249.54,3,4,3,Loyal Customers
CUST-45846,CHURNED,BRONZE,290,0.983,12.0,25.0,1.0,1.0,1.0,DELIVERY,LOC-006,269.65,185,1,114.94,114.94,2,3,1,At Risk - High Value
CUST-45847,OCCASIONAL,SILVER,1895,0.368,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-013,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-45848,REGULAR,BRONZE,1128,0.307,14.75,4.28,0.75,0.75,0.0,DINE_IN,LOC-017,269.26,27,4,970.58,242.65,5,5,5,Champions
CUST-45849,OCCASIONAL,GOLD,302,0.496,12.33,2.5,0.1667,0.5,0.6667,DINE_IN,LOC-014,269.41,11,6,1138.61,189.77,5,5,5,Champions
CUST-45850,CHURNED,SILVER,209,0.979,14.0,0.0,0.0,0.0,0.5,DINE_IN,LOC-004,268.69,109,2,515.57,257.79,3,4,4,Loyal Customers
CUST-45851,REGULAR,SILVER,728,0.281,27.0,4.09,1.0,1.0,1.0,DRIVE_THRU,LOC-008,271.8,18,1,507.11,507.11,5,3,4,Loyal Customers
CUST-45852,HIGH_VALUE,PLATINUM,8840,0.097,15.5,6.74,0.5,0.75,0.25,DINE_IN,LOC-001,271.44,8,4,1016.83,254.21,5,5,5,Champions
CUST-45853,REGULAR,SILVER,1023,0.609,16.0,5.61,1.0,1.0,0.5,DRIVE_THRU,LOC-010,269.35,191,2,685.67,342.84,2,4,4,At Risk - High Value
CUST-45854,REGULAR,BRONZE,550,0.464,17.5,0.0,0.0,0.0,0.5,DINE_IN,LOC-017,269.26,40,2,1214.06,607.03,4,4,5,Champions
CUST-45855,OCCASIONAL,BRONZE,1314,0.49,10.0,12.5,1.0,0.0,0.0,DELIVERY,LOC-016,268.49,166,2,249.99,125.0,3,4,2,Loyal Customers
CUST-45856,REGULAR,BRONZE,2216,0.328,22.33,1.2,0.3333,1.0,0.3333,DELIVERY,LOC-005,267.73,203,3,1369.15,456.38,2,5,5,At Risk - High Value
CUST-45857,REGULAR,SILVER,399,0.643,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-018,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-45858,REGULAR,SILVER,1457,0.515,9.0,0.0,0.0,0.5,0.5,DRIVE_THRU,LOC-019,265.36,73,2,289.17,144.59,4,4,2,Loyal Customers
CUST-45859,OCCASIONAL,BRONZE,1274,0.428,12.0,0.0,0.0,1.0,0.0,TAKEOUT,LOC-016,268.49,310,1,189.95,189.95,2,3,2,At Risk - High Value
CUST-45860,REGULAR,BRONZE,2233,0.335,15.25,0.0,0.0,0.75,0.25,DINE_IN,LOC-019,265.36,90,4,1177.64,294.41,4,5,5,Champions
CUST-45861,REGULAR,BRONZE,2114,0.315,20.0,6.15,1.0,1.0,0.0,DELIVERY,LOC-003,270.16,20,1,298.67,298.67,5,3,2,Loyal Customers
CUST-45862,CHURNED,SILVER,259,0.985,17.0,2.23,0.5,0.25,0.75,DINE_IN,LOC-020,268.67,45,4,1082.54,270.64,4,5,5,Champions
CUST-45863,CHURNED,BRONZE,419,0.828,24.0,0.0,0.0,1.0,0.0,TAKEOUT,LOC-012,270.28,2,1,379.65,379.65,5,3,3,Loyal Customers
CUST-45864,OCCASIONAL,BRONZE,962,0.619,15.0,5.56,0.3333,1.0,0.6667,DINE_IN,LOC-005,267.73,9,3,900.35,300.12,5,5,5,Champions
CUST-45865,REGULAR,SILVER,540,0.218,8.5,10.53,0.5,0.5,1.0,TAKEOUT,LOC-016,268.49,228,2,334.77,167.39,2,4,3,At Risk - High Value
CUST-45866,NEW,BRONZE,229,0.224,5.5,0.0,0.0,0.5,0.0,TAKEOUT,LOC-009,268.34,155,2,245.23,122.62,3,4,2,Loyal Customers
CUST-45867,NEW,BRONZE,81,0.287,12.0,5.56,0.5,0.5,0.5,DINE_IN,LOC-019,265.36,116,2,331.35,165.68,3,4,3,Loyal Customers
CUST-45868,CHURNED,BRONZE,223,0.895,16.0,0.0,0.0,1.0,0.0,DRIVE_THRU,LOC-020,268.67,127,2,678.98,339.49,3,4,4,Loyal Customers
CUST-45869,REGULAR,GOLD,780,0.446,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-013,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-45870,REGULAR,BRONZE,1750,0.579,14.0,0.0,0.0,0.3333,0.3333,DINE_IN,LOC-008,271.8,146,3,782.39,260.8,3,5,5,Loyal Customers
CUST-45871,HIGH_VALUE,PLATINUM,12770,0.03,18.0,3.9,1.0,1.0,0.0,DELIVERY,LOC-012,270.28,182,1,497.95,497.95,2,3,3,At Risk - High Value
CUST-45872,OCCASIONAL,BRONZE,579,0.307,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-011,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-45873,REGULAR,BRONZE,2236,0.343,12.5,9.12,1.0,1.0,0.0,TAKEOUT,LOC-019,265.36,77,2,376.19,188.1,4,4,3,Loyal Customers
CUST-45874,REGULAR,BRONZE,1505,0.589,9.0,0.0,0.0,1.0,0.0,DRIVE_THRU,LOC-010,269.35,132,1,119.05,119.05,3,3,1,Loyal Customers
CUST-45875,NEW,BRONZE,225,0.259,3.0,0.0,0.0,1.0,1.0,TAKEOUT,LOC-008,271.8,52,1,40.04,40.04,4,3,1,Loyal Customers
CUST-45876,REGULAR,BRONZE,533,0.597,12.0,0.0,0.0,0.0,1.0,DRIVE_THRU,LOC-018,269.37,87,2,430.76,215.38,4,4,3,Loyal Customers
CUST-45877,HIGH_VALUE,PLATINUM,9704,0.035,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-009,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-45878,CHURNED,BRONZE,66,0.849,17.25,0.83,0.5,0.5,0.0,DINE_IN,LOC-008,271.8,19,4,1441.37,360.34,5,5,5,Champions
CUST-45879,REGULAR,BRONZE,1028,0.342,13.0,7.5,0.5,0.5,0.0,DELIVERY,LOC-005,267.73,29,2,352.84,176.42,5,4,3,Loyal Customers
CUST-45880,HIGH_VALUE,GOLD,9696,0.077,19.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-013,269.98,29,1,437.45,437.45,5,3,3,Loyal Customers
CUST-45881,NEW,BRONZE,121,0.104,23.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-009,268.34,6,1,459.58,459.58,5,3,3,Loyal Customers
CUST-45882,NEW,BRONZE,225,0.263,12.5,6.39,0.5,0.5,0.0,DELIVERY,LOC-001,271.44,110,2,427.03,213.52,3,4,3,Loyal Customers
CUST-45883,NEW,BRONZE,216,0.172,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-009,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-45884,HIGH_VALUE,PLATINUM,8677,0.05,13.0,6.28,1.0,1.0,0.6667,DELIVERY,LOC-017,269.26,88,3,727.16,242.39,4,5,4,Champions
CUST-45885,HIGH_VALUE,PLATINUM,9275,0.102,12.0,0.0,0.0,1.0,1.0,DINE_IN,LOC-016,268.49,11,1,164.4,164.4,5,3,2,Loyal Customers
CUST-45886,HIGH_VALUE,GOLD,10258,0.12,22.0,0.0,0.0,0.0,1.0,DINE_IN,LOC-012,270.28,354,1,475.11,475.11,1,3,3,At Risk - High Value
CUST-45887,OCCASIONAL,GOLD,2365,0.383,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-015,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-45888,HIGH_VALUE,GOLD,2993,0.096,21.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-013,269.98,358,1,309.79,309.79,1,3,3,At Risk - High Value
CUST-45889,OCCASIONAL,GOLD,171,0.459,21.5,3.32,0.5,0.5,0.5,TAKEOUT,LOC-018,269.37,185,2,754.31,377.16,2,4,4,At Risk - High Value
CUST-45890,OCCASIONAL,BRONZE,2174,0.286,19.0,2.64,1.0,1.0,1.0,DRIVE_THRU,LOC-016,268.49,354,1,259.45,259.45,1,3,2,At Risk - High Value
CUST-45891,OCCASIONAL,BRONZE,2109,0.518,18.0,0.0,0.0,0.5,1.0,DELIVERY,LOC-002,269.75,3,2,821.53,410.77,5,4,5,Champions
CUST-45892,CHURNED,BRONZE,482,0.885,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-014,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-45893,REGULAR,SILVER,337,0.626,11.0,0.0,0.0,1.0,1.0,DINE_IN,LOC-019,265.36,228,1,194.39,194.39,2,3,2,At Risk - High Value
CUST-45894,OCCASIONAL,SILVER,1941,0.456,5.0,0.0,0.0,1.0,0.0,TAKEOUT,LOC-004,268.69,204,1,86.06,86.06,2,3,1,At Risk - High Value
CUST-45895,NEW,BRONZE,112,0.14,19.0,0.0,0.0,1.0,0.5,TAKEOUT,LOC-017,269.26,162,4,1449.37,362.34,3,5,5,Loyal Customers
CUST-45896,REGULAR,SILVER,662,0.424,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-015,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-45897,OCCASIONAL,SILVER,947,0.422,10.0,11.63,0.5,1.0,0.5,DELIVERY,LOC-019,265.36,26,2,413.72,206.86,5,4,3,Loyal Customers
CUST-45898,REGULAR,SILVER,1483,0.356,15.0,0.0,0.0,0.5,0.0,DRIVE_THRU,LOC-017,269.26,91,2,484.04,242.02,4,4,3,Loyal Customers
CUST-45899,REGULAR,GOLD,1692,0.58,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-012,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-45900,HIGH_VALUE,PLATINUM,2508,0.037,19.0,10.08,1.0,1.0,1.0,DINE_IN,LOC-020,268.67,164,1,281.48,281.48,3,3,2,Loyal Customers
CUST-45901,OCCASIONAL,BRONZE,115,0.553,16.5,0.0,0.0,1.0,0.5,DRIVE_THRU,LOC-009,268.34,171,2,533.6,266.8,3,4,4,Loyal Customers
CUST-45902,REGULAR,SILVER,1295,0.434,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-001,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-45903,HIGH_VALUE,PLATINUM,11654,0.132,12.5,0.0,0.0,1.0,0.0,DELIVERY,LOC-018,269.37,5,2,582.32,291.16,5,4,4,Champions
CUST-45904,OCCASIONAL,BRONZE,1172,0.595,16.5,1.63,0.5,1.0,0.5,DRIVE_THRU,LOC-003,270.16,144,2,847.38,423.69,3,4,5,Loyal Customers
CUST-45905,REGULAR,BRONZE,419,0.564,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-003,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-45906,REGULAR,BRONZE,1976,0.644,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-014,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-45907,NEW,BRONZE,53,0.209,10.0,0.0,0.0,1.0,1.0,TAKEOUT,LOC-018,269.37,291,1,108.19,108.19,2,3,1,At Risk - High Value
CUST-45908,HIGH_VALUE,PLATINUM,8709,0.084,17.2,4.04,0.6,0.6,0.0,DINE_IN,LOC-004,268.69,22,5,1769.02,353.8,5,5,5,Champions
CUST-45909,OCCASIONAL,SILVER,507,0.611,17.0,5.45,0.6667,1.0,0.3333,DELIVERY,LOC-020,268.67,85,3,798.96,266.32,4,5,5,Champions
CUST-45910,CHURNED,BRONZE,331,0.819,12.6,2.9,0.4,0.6,0.4,DRIVE_THRU,LOC-010,269.35,30,5,1189.42,237.88,5,5,5,Champions
CUST-45911,HIGH_VALUE,GOLD,7076,0.08,24.0,4.35,1.0,0.0,0.0,TAKEOUT,LOC-008,271.8,68,1,356.92,356.92,4,3,3,Loyal Customers
CUST-45912,REGULAR,BRONZE,2310,0.631,15.0,0.0,0.0,0.0,0.0,DINE_IN,LOC-012,270.28,54,2,525.76,262.88,4,4,4,Champions
CUST-45913,REGULAR,SILVER,130,0.2,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-015,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-45914,OCCASIONAL,SILVER,1504,0.217,16.0,6.2,1.0,1.0,1.0,DELIVERY,LOC-013,269.98,87,1,291.46,291.46,4,3,2,Loyal Customers
CUST-45915,NEW,BRONZE,108,0.275,10.0,8.93,0.75,0.5,0.5,TAKEOUT,LOC-017,269.26,33,4,636.76,159.19,5,5,4,Champions
CUST-45916,CHURNED,BRONZE,253,0.879,11.0,0.0,0.0,1.0,1.0,DINE_IN,LOC-009,268.34,157,1,198.52,198.52,3,3,2,Loyal Customers
CUST-45917,REGULAR,BRONZE,1063,0.237,13.25,0.46,0.25,0.75,0.25,TAKEOUT,LOC-016,268.49,85,4,1106.09,276.52,4,5,5,Champions
CUST-45918,CHURNED,SILVER,488,0.883,15.0,3.74,0.5,1.0,0.5,DELIVERY,LOC-010,269.35,17,2,598.46,299.23,5,4,4,Champions
CUST-45919,OCCASIONAL,BRONZE,467,0.53,17.0,0.0,0.0,0.5,0.5,DRIVE_THRU,LOC-018,269.37,89,2,531.8,265.9,4,4,4,Champions
CUST-45920,CHURNED,BRONZE,282,0.916,16.25,2.2,0.5,0.5,0.5,DINE_IN,LOC-017,269.26,149,4,1364.3,341.08,3,5,5,Loyal Customers
CUST-45921,HIGH_VALUE,GOLD,12522,0.147,23.0,0.0,0.0,1.0,1.0,DINE_IN,LOC-020,268.67,291,1,508.01,508.01,2,3,4,At Risk - High Value
CUST-45922,OCCASIONAL,BRONZE,1800,0.551,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-019,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-45923,REGULAR,GOLD,1806,0.529,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-004,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-45924,OCCASIONAL,SILVER,1395,0.566,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-008,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-45925,HIGH_VALUE,PLATINUM,5413,0.094,13.0,6.99,0.5,0.0,0.0,DINE_IN,LOC-016,268.49,68,2,506.13,253.07,4,4,4,Champions
CUST-45926,REGULAR,BRONZE,215,0.461,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-009,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-45927,CHURNED,BRONZE,427,0.988,13.5,0.0,0.0,0.0,0.5,DINE_IN,LOC-009,268.34,187,2,474.39,237.2,2,4,3,At Risk - High Value
CUST-45928,REGULAR,BRONZE,1953,0.435,12.5,0.0,0.0,0.5,0.5,DINE_IN,LOC-017,269.26,53,2,503.83,251.92,4,4,3,Loyal Customers
CUST-45929,CHURNED,BRONZE,509,0.912,13.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-019,265.36,184,1,210.48,210.48,2,3,2,At Risk - High Value
CUST-45930,OCCASIONAL,BRONZE,163,0.538,11.5,0.0,0.0,1.0,0.5,TAKEOUT,LOC-004,268.69,25,2,383.31,191.66,5,4,3,Loyal Customers
CUST-45931,CHURNED,BRONZE,79,0.977,16.5,2.54,0.75,0.0,0.5,DINE_IN,LOC-003,270.16,33,4,1384.27,346.07,5,5,5,Champions
CUST-45932,CHURNED,SILVER,491,0.838,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-008,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-45933,CHURNED,SILVER,201,0.929,11.33,0.0,0.0,0.6667,0.0,TAKEOUT,LOC-001,271.44,97,3,773.21,257.74,3,5,4,Loyal Customers
CUST-45934,NEW,BRONZE,22,0.27,9.0,0.0,0.0,0.5,0.5,DRIVE_THRU,LOC-010,269.35,214,2,628.94,314.47,2,4,4,At Risk - High Value
CUST-45935,NEW,BRONZE,132,0.123,19.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-013,269.98,51,1,417.39,417.39,4,3,3,Loyal Customers
CUST-45936,CHURNED,BRONZE,213,0.886,21.0,3.55,1.0,1.0,1.0,DINE_IN,LOC-017,269.26,4,1,411.21,411.21,5,3,3,Loyal Customers
CUST-45937,REGULAR,SILVER,1030,0.471,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-006,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-45938,OCCASIONAL,BRONZE,1887,0.346,15.0,0.0,0.0,1.0,1.0,DINE_IN,LOC-006,269.65,235,1,402.95,402.95,2,3,3,At Risk - High Value
CUST-45939,CHURNED,BRONZE,66,0.988,29.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-006,269.65,71,1,654.14,654.14,4,3,4,Loyal Customers
