customer_id,customer_segment,loyalty_tier,loyalty_points,churn_risk_score,basket_size,discount_percentage,promotion_dependency,peak_hour_frequency,weekend_order_ratio,channel_preference,primary_location_id,location_performance
CUST-35203,REGULAR,SILVER,1666,0.324,21.5,1.03,0.25,0.75,0.75,DINE_IN,LOC-014,269.41
CUST-35204,REGULAR,BRONZE,852,0.329,14.0,3.89,1.0,0.0,0.0,TAKEOUT,LOC-016,268.49
CUST-35205,REGULAR,GOLD,1094,0.535,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-004,0.0
CUST-35206,CHURNED,SILVER,358,0.944,14.5,0.0,0.0,1.0,0.5,DELIVERY,LOC-019,265.36
CUST-35207,REGULAR,BRONZE,1843,0.289,13.33,0.0,0.0,0.3333,0.3333,DRIVE_THRU,LOC-006,269.65
CUST-35208,NEW,BRONZE,238,0.27,12.75,3.79,0.25,0.5,0.5,DINE_IN,LOC-003,270.16
CUST-35209,NEW,BRONZE,81,0.241,12.0,6.57,0.6,0.6,0.6,TAKEOUT,LOC-017,269.26
CUST-35210,NEW,BRONZE,176,0.209,12.0,0.0,0.0,0.0,0.5,TAKEOUT,LOC-014,269.41
CUST-35211,REGULAR,SILVER,166,0.33,10.5,1.16,0.25,0.5,0.75,DINE_IN,LOC-018,269.37
CUST-35212,NEW,BRONZE,43,0.144,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-002,0.0
CUST-35213,HIGH_VALUE,PLATINUM,9381,0.057,13.0,0.0,0.0,1.0,0.0,TAKEOUT,LOC-020,268.67
CUST-35214,REGULAR,BRONZE,754,0.595,12.0,0.0,0.0,1.0,1.0,DINE_IN,LOC-019,265.36
CUST-35215,REGULAR,BRONZE,2363,0.545,14.75,4.01,0.5,0.75,0.75,TAKEOUT,LOC-014,269.41
CUST-35216,OCCASIONAL,BRONZE,804,0.229,11.67,0.0,0.0,0.3333,0.0,DINE_IN,LOC-005,267.73
CUST-35217,NEW,BRONZE,201,0.14,16.0,8.36,1.0,1.0,1.0,DELIVERY,LOC-001,271.44
CUST-35218,HIGH_VALUE,GOLD,5265,0.096,16.75,3.19,0.25,1.0,0.25,DINE_IN,LOC-016,268.49
CUST-35219,OCCASIONAL,BRONZE,1378,0.445,15.5,1.63,0.5,1.0,0.0,DRIVE_THRU,LOC-003,270.16
CUST-35220,OCCASIONAL,BRONZE,2273,0.436,18.25,3.04,0.25,0.75,0.25,DINE_IN,LOC-009,268.34
CUST-35221,NEW,BRONZE,35,0.209,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-011,0.0
CUST-35222,HIGH_VALUE,PLATINUM,3139,0.031,10.5,1.95,0.5,0.5,0.5,DINE_IN,LOC-012,270.28
CUST-35223,REGULAR,SILVER,702,0.432,16.67,2.72,0.6667,0.6667,0.3333,DINE_IN,LOC-011,266.91
CUST-35224,REGULAR,BRONZE,2248,0.441,16.33,0.0,0.0,0.6667,0.0,DELIVERY,LOC-015,268.03
CUST-35225,OCCASIONAL,BRONZE,884,0.349,19.0,0.0,0.0,0.0,0.0,TAKEOUT,LOC-014,269.41
CUST-35226,NEW,BRONZE,149,0.286,12.0,4.12,0.5,0.5,0.0,DELIVERY,LOC-017,269.26
CUST-35227,OCCASIONAL,BRONZE,1232,0.296,9.5,6.92,0.5,0.5,0.5,TAKEOUT,LOC-002,269.75
CUST-35228,CHURNED,BRONZE,502,0.823,10.5,0.0,0.0,0.5,0.0,TAKEOUT,LOC-017,269.26
CUST-35229,HIGH_VALUE,GOLD,8682,0.15,16.0,0.0,0.0,0.0,0.0,DINE_IN,LOC-001,271.44
CUST-35230,REGULAR,BRONZE,168,0.428,8.0,25.0,1.0,0.0,1.0,DRIVE_THRU,LOC-013,269.98
CUST-35231,REGULAR,GOLD,1983,0.577,12.0,12.07,1.0,1.0,0.0,DRIVE_THRU,LOC-015,268.03
CUST-35232,HIGH_VALUE,GOLD,4372,0.087,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-011,0.0
CUST-35233,REGULAR,BRONZE,713,0.318,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-013,0.0
CUST-35234,NEW,BRONZE,30,0.265,14.0,2.1,0.4,0.2,0.2,DINE_IN,LOC-015,268.03
CUST-35235,REGULAR,BRONZE,316,0.307,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-004,0.0
CUST-35236,REGULAR,BRONZE,251,0.203,19.0,2.58,0.3333,0.3333,0.6667,DRIVE_THRU,LOC-017,269.26
CUST-35237,HIGH_VALUE,PLATINUM,5403,0.14,10.0,0.0,0.0,0.0,0.0,DINE_IN,LOC-008,271.8
CUST-35238,OCCASIONAL,BRONZE,2070,0.201,24.0,2.77,1.0,1.0,0.0,DELIVERY,LOC-019,265.36
CUST-35239,CHURNED,BRONZE,70,0.95,17.33,3.49,0.3333,0.6667,0.3333,TAKEOUT,LOC-009,268.34
CUST-35240,OCCASIONAL,SILVER,1115,0.409,15.67,4.65,0.6667,0.0,0.6667,DELIVERY,LOC-018,269.37
CUST-35241,REGULAR,BRONZE,250,0.635,12.0,3.05,0.3333,0.3333,0.6667,TAKEOUT,LOC-001,271.44
CUST-35242,REGULAR,BRONZE,1490,0.237,14.5,0.0,0.0,1.0,1.0,DINE_IN,LOC-016,268.49
CUST-35243,REGULAR,SILVER,417,0.2,16.25,0.0,0.0,0.75,0.25,DINE_IN,LOC-009,268.34
CUST-35244,CHURNED,BRONZE,294,0.823,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-020,0.0
CUST-35245,OCCASIONAL,BRONZE,513,0.325,13.33,3.07,0.3333,0.6667,0.5,DELIVERY,LOC-002,269.75
CUST-35246,CHURNED,BRONZE,464,0.983,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-017,0.0
CUST-35247,REGULAR,BRONZE,1329,0.237,17.0,0.0,0.0,1.0,0.0,TAKEOUT,LOC-010,269.35
CUST-35248,REGULAR,SILVER,1717,0.542,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-002,0.0
CUST-35249,REGULAR,SILVER,195,0.232,12.67,6.5,0.6667,0.3333,0.3333,DINE_IN,LOC-011,266.91
CUST-35250,OCCASIONAL,BRONZE,1822,0.618,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-006,0.0
CUST-35251,HIGH_VALUE,PLATINUM,7879,0.071,8.0,0.0,0.0,1.0,1.0,TAKEOUT,LOC-011,266.91
CUST-35252,REGULAR,BRONZE,587,0.275,21.0,6.79,1.0,0.5,0.0,DINE_IN,LOC-013,269.98
CUST-35253,OCCASIONAL,BRONZE,2355,0.401,18.5,7.5,0.5,0.0,0.0,DELIVERY,LOC-011,266.91
CUST-35254,OCCASIONAL,BRONZE,473,0.219,13.0,5.91,1.0,0.0,0.0,TAKEOUT,LOC-013,269.98
CUST-35255,REGULAR,BRONZE,742,0.328,12.5,0.0,0.0,0.5,0.0,DINE_IN,LOC-015,268.03
CUST-35256,NEW,BRONZE,148,0.107,16.0,0.0,0.0,0.0,0.0,DRIVE_THRU,LOC-002,269.75
CUST-35257,REGULAR,BRONZE,2265,0.449,11.0,12.5,0.5,0.5,0.5,DINE_IN,LOC-003,270.16
CUST-35258,REGULAR,BRONZE,784,0.379,9.0,0.0,0.0,0.0,0.0,DINE_IN,LOC-004,268.69
CUST-35259,CHURNED,BRONZE,409,0.989,12.0,10.82,1.0,0.0,0.5,DELIVERY,LOC-016,268.49
CUST-35260,OCCASIONAL,BRONZE,1731,0.564,13.0,2.32,1.0,1.0,0.0,DINE_IN,LOC-002,269.75
CUST-35261,OCCASIONAL,GOLD,501,0.642,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-015,0.0
CUST-35262,CHURNED,SILVER,503,0.98,18.0,6.54,1.0,0.0,0.0,DINE_IN,LOC-006,269.65
CUST-35263,OCCASIONAL,SILVER,135,0.283,13.5,4.52,0.5,0.0,0.5,TAKEOUT,LOC-008,271.8
CUST-35264,OCCASIONAL,GOLD,2309,0.571,21.0,0.0,0.0,0.0,1.0,DINE_IN,LOC-010,269.35
CUST-35265,REGULAR,SILVER,2075,0.6,12.0,1.76,1.0,0.0,0.0,TAKEOUT,LOC-001,271.44
CUST-35266,OCCASIONAL,SILVER,795,0.63,19.5,0.0,0.0,0.0,0.5,TAKEOUT,LOC-005,267.73
CUST-35267,REGULAR,BRONZE,880,0.459,9.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-015,268.03
CUST-35268,REGULAR,BRONZE,1038,0.493,13.0,1.21,0.3333,0.3333,0.3333,DINE_IN,LOC-001,271.44
CUST-35269,REGULAR,SILVER,1054,0.443,15.0,5.31,0.5,0.5,0.0,DINE_IN,LOC-016,268.49
CUST-35270,NEW,BRONZE,98,0.1,19.5,8.8,1.0,1.0,0.5,TAKEOUT,LOC-013,269.98
CUST-35271,OCCASIONAL,GOLD,1338,0.369,16.0,0.0,0.0,0.0,0.0,DINE_IN,LOC-019,265.36
CUST-35272,NEW,BRONZE,116,0.199,13.0,0.0,0.0,0.0,1.0,DELIVERY,LOC-010,269.35
CUST-35273,CHURNED,BRONZE,73,0.968,13.67,6.64,0.6667,0.6667,0.0,DELIVERY,LOC-013,269.98
CUST-35274,NEW,BRONZE,58,0.237,13.0,0.0,0.0,1.0,1.0,DELIVERY,LOC-012,270.28
CUST-35275,OCCASIONAL,BRONZE,1966,0.319,12.5,5.41,0.5,1.0,0.5,DINE_IN,LOC-011,266.91
CUST-35276,REGULAR,BRONZE,1236,0.445,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-013,0.0
CUST-35277,OCCASIONAL,BRONZE,1505,0.493,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-015,0.0
CUST-35278,NEW,BRONZE,181,0.294,22.5,0.0,0.0,1.0,0.5,DRIVE_THRU,LOC-019,265.36
CUST-35279,REGULAR,GOLD,301,0.51,14.0,0.0,0.0,0.0,0.0,DELIVERY,LOC-020,268.67
CUST-35280,CHURNED,BRONZE,265,0.985,12.0,0.0,0.0,0.0,0.0,DINE_IN,LOC-020,268.67
CUST-35281,CHURNED,SILVER,460,0.844,15.33,0.0,0.0,1.0,0.3333,TAKEOUT,LOC-010,269.35
CUST-35282,REGULAR,BRONZE,1013,0.604,16.0,6.09,1.0,0.0,0.0,DELIVERY,LOC-014,269.41
CUST-35283,REGULAR,SILVER,2121,0.318,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-003,0.0
CUST-35284,OCCASIONAL,SILVER,670,0.542,11.0,0.0,0.0,0.6667,0.0,DINE_IN,LOC-018,269.37
CUST-35285,CHURNED,BRONZE,405,0.982,18.0,6.93,0.5,1.0,1.0,DINE_IN,LOC-003,270.16
CUST-35286,REGULAR,BRONZE,730,0.49,14.5,0.0,0.0,0.5,0.5,TAKEOUT,LOC-002,269.75
CUST-35287,OCCASIONAL,BRONZE,779,0.205,11.0,5.26,0.6667,0.6667,0.0,DINE_IN,LOC-018,269.37
CUST-35288,REGULAR,GOLD,1629,0.373,24.0,0.0,0.0,1.0,1.0,DELIVERY,LOC-016,268.49
CUST-35289,REGULAR,SILVER,2149,0.354,13.0,9.59,1.0,1.0,0.0,TAKEOUT,LOC-019,265.36
CUST-35290,REGULAR,SILVER,134,0.345,20.5,1.76,0.5,1.0,0.0,TAKEOUT,LOC-018,269.37
CUST-35291,OCCASIONAL,BRONZE,1993,0.486,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-015,0.0
CUST-35292,CHURNED,BRONZE,276,0.857,17.0,2.22,0.3333,0.3333,0.3333,DINE_IN,LOC-017,269.26
CUST-35293,REGULAR,SILVER,482,0.648,13.5,0.0,0.0,0.0,0.0,DINE_IN,LOC-008,271.8
CUST-35294,REGULAR,BRONZE,962,0.399,15.75,2.8,0.5,0.75,0.75,TAKEOUT,LOC-001,271.44
CUST-35295,NEW,BRONZE,233,0.201,5.0,0.0,0.0,0.0,0.0,DINE_IN,LOC-007,269.88
CUST-35296,REGULAR,BRONZE,2200,0.535,9.0,0.0,0.0,0.0,0.0,TAKEOUT,LOC-018,269.37
CUST-35297,OCCASIONAL,SILVER,424,0.227,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-020,0.0
CUST-35298,CHURNED,BRONZE,142,0.828,11.0,0.0,0.0,0.0,0.0,DINE_IN,LOC-011,266.91
CUST-35299,NEW,BRONZE,11,0.279,15.0,0.0,0.0,0.0,0.0,DINE_IN,LOC-012,270.28
CUST-35300,HIGH_VALUE,PLATINUM,11941,0.112,14.5,3.17,0.5,0.5,0.5,DINE_IN,LOC-019,265.36
CUST-35301,CHURNED,BRONZE,296,0.808,14.0,0.7,0.3333,0.6667,0.0,DINE_IN,LOC-012,270.28
CUST-35302,REGULAR,SILVER,2095,0.611,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-010,0.0
CUST-35303,CHURNED,SILVER,366,0.943,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-014,0.0
CUST-35304,HIGH_VALUE,PLATINUM,2932,0.123,6.0,0.0,0.0,1.0,1.0,DELIVERY,LOC-010,269.35
CUST-35305,REGULAR,GOLD,2237,0.286,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-018,0.0
CUST-35306,OCCASIONAL,BRONZE,1716,0.62,17.0,3.26,0.5,0.0,0.5,DRIVE_THRU,LOC-003,270.16
CUST-35307,OCCASIONAL,BRONZE,1591,0.527,12.0,2.61,0.3333,0.0,0.3333,DINE_IN,LOC-003,270.16
CUST-35308,HIGH_VALUE,PLATINUM,4036,0.048,17.0,9.63,1.0,1.0,1.0,DELIVERY,LOC-003,270.16
CUST-35309,CHURNED,SILVER,417,0.987,10.0,8.33,0.3333,1.0,0.0,DELIVERY,LOC-017,269.26
CUST-35310,REGULAR,SILVER,264,0.379,13.33,9.65,1.0,0.3333,0.3333,DRIVE_THRU,LOC-010,269.35
CUST-35311,OCCASIONAL,GOLD,2165,0.561,21.0,0.0,0.0,0.0,0.5,DINE_IN,LOC-001,271.44
CUST-35312,CHURNED,SILVER,161,0.877,13.0,0.0,0.0,0.0,0.0,DELIVERY,LOC-020,268.67
CUST-35313,REGULAR,BRONZE,645,0.62,17.0,6.23,1.0,0.0,0.0,DINE_IN,LOC-002,269.75
CUST-35314,NEW,BRONZE,70,0.25,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-016,0.0
CUST-35315,NEW,BRONZE,75,0.136,21.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-012,270.28
CUST-35316,REGULAR,BRONZE,186,0.275,17.0,0.0,0.0,1.0,1.0,DELIVERY,LOC-010,269.35
CUST-35317,OCCASIONAL,BRONZE,1813,0.521,13.5,0.0,0.0,0.0,0.0,DINE_IN,LOC-001,271.44
CUST-35318,HIGH_VALUE,PLATINUM,11299,0.092,15.0,6.03,1.0,1.0,0.0,TAKEOUT,LOC-016,268.49
CUST-35319,HIGH_VALUE,PLATINUM,13535,0.088,15.0,0.0,0.0,0.0,0.0,DELIVERY,LOC-013,269.98
CUST-35320,REGULAR,BRONZE,984,0.292,11.0,24.28,1.0,1.0,0.0,DINE_IN,LOC-011,266.91
CUST-35321,OCCASIONAL,BRONZE,2377,0.234,20.0,4.01,1.0,0.0,1.0,DINE_IN,LOC-016,268.49
CUST-35322,REGULAR,BRONZE,787,0.529,17.0,3.15,0.5,0.5,1.0,TAKEOUT,LOC-011,266.91
CUST-35323,OCCASIONAL,BRONZE,1069,0.595,11.5,0.0,0.0,1.0,0.5,DINE_IN,LOC-011,266.91
CUST-35324,HIGH_VALUE,PLATINUM,13784,0.04,8.5,2.58,0.5,0.0,0.0,DINE_IN,LOC-009,268.34
CUST-35325,REGULAR,BRONZE,113,0.349,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-015,0.0
CUST-35326,REGULAR,BRONZE,1876,0.305,19.0,0.0,0.0,1.0,0.0,TAKEOUT,LOC-016,268.49
CUST-35327,CHURNED,BRONZE,75,0.929,16.0,0.0,0.0,1.0,0.5,DINE_IN,LOC-001,271.44
CUST-35328,REGULAR,BRONZE,827,0.529,16.33,7.09,0.6667,0.6667,0.6667,DELIVERY,LOC-002,269.75
CUST-35329,REGULAR,BRONZE,1496,0.254,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-009,0.0
CUST-35330,OCCASIONAL,BRONZE,1088,0.249,11.5,1.11,0.5,0.0,0.5,TAKEOUT,LOC-016,268.49
CUST-35331,REGULAR,SILVER,696,0.472,8.0,12.88,1.0,0.0,0.0,DELIVERY,LOC-010,269.35
CUST-35332,NEW,BRONZE,186,0.24,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-007,0.0
CUST-35333,NEW,BRONZE,66,0.179,13.0,6.17,0.5,1.0,0.5,DINE_IN,LOC-013,269.98
CUST-35334,NEW,BRONZE,158,0.258,14.75,0.0,0.0,0.5,0.5,DINE_IN,LOC-016,268.49
CUST-35335,REGULAR,GOLD,1358,0.503,17.0,3.7,0.5,1.0,0.5,TAKEOUT,LOC-009,268.34
CUST-35336,REGULAR,BRONZE,1683,0.202,17.0,2.42,0.5,0.5,0.5,DINE_IN,LOC-004,268.69
CUST-35337,OCCASIONAL,SILVER,922,0.435,13.5,0.0,0.0,0.0,0.5,TAKEOUT,LOC-010,269.35
CUST-35338,REGULAR,GOLD,2140,0.266,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-007,0.0
CUST-35339,NEW,BRONZE,66,0.28,14.33,0.82,0.3333,1.0,0.6667,DELIVERY,LOC-002,269.75
CUST-35340,NEW,BRONZE,31,0.291,14.0,14.41,1.0,1.0,0.6667,DINE_IN,LOC-013,269.98
CUST-35341,REGULAR,SILVER,121,0.474,10.0,8.57,1.0,0.5,0.5,DINE_IN,LOC-001,271.44
CUST-35342,OCCASIONAL,BRONZE,823,0.54,11.0,0.0,0.0,1.0,1.0,DELIVERY,LOC-016,268.49
CUST-35343,OCCASIONAL,BRONZE,1520,0.256,16.6,0.97,0.2,0.2,0.4,DINE_IN,LOC-010,269.35
CUST-35344,REGULAR,SILVER,956,0.256,10.0,10.29,1.0,0.0,0.0,DINE_IN,LOC-016,268.49
CUST-35345,REGULAR,BRONZE,1292,0.625,15.25,1.06,0.25,0.5,1.0,DINE_IN,LOC-020,268.67
CUST-35346,REGULAR,SILVER,1558,0.371,12.0,2.59,0.5,1.0,0.5,DELIVERY,LOC-016,268.49
CUST-35347,OCCASIONAL,BRONZE,105,0.331,9.0,15.0,1.0,1.0,1.0,DINE_IN,LOC-005,267.73
CUST-35348,REGULAR,GOLD,2130,0.606,9.5,4.67,0.5,0.5,0.0,DINE_IN,LOC-015,268.03
CUST-35349,HIGH_VALUE,GOLD,12301,0.034,12.0,7.41,1.0,0.0,1.0,DINE_IN,LOC-010,269.35
CUST-35350,REGULAR,SILVER,698,0.271,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-011,0.0
CUST-35351,REGULAR,BRONZE,2374,0.219,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-009,0.0
CUST-35352,REGULAR,SILVER,1350,0.224,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-004,0.0
CUST-35353,NEW,BRONZE,43,0.113,12.33,0.0,0.0,1.0,0.3333,DINE_IN,LOC-012,270.28
CUST-35354,OCCASIONAL,SILVER,1970,0.53,10.5,2.0,0.5,0.5,0.5,TAKEOUT,LOC-011,266.91
CUST-35355,REGULAR,GOLD,1682,0.571,15.75,1.91,0.25,0.5,0.0,DRIVE_THRU,LOC-017,269.26
CUST-35356,REGULAR,BRONZE,202,0.216,12.0,0.0,0.0,0.5,0.0,DELIVERY,LOC-014,269.41
CUST-35357,CHURNED,SILVER,338,0.851,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-016,0.0
CUST-35358,NEW,BRONZE,19,0.221,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-015,0.0
CUST-35359,HIGH_VALUE,GOLD,5219,0.105,15.0,6.54,1.0,0.5,0.0,DINE_IN,LOC-010,269.35
CUST-35360,REGULAR,SILVER,914,0.284,13.5,1.61,0.25,0.25,0.5,DINE_IN,LOC-016,268.49
CUST-35361,OCCASIONAL,SILVER,1455,0.263,13.0,10.55,1.0,0.0,0.0,DINE_IN,LOC-015,268.03
CUST-35362,REGULAR,BRONZE,621,0.646,12.0,0.0,0.0,1.0,0.0,TAKEOUT,LOC-019,265.36
CUST-35363,REGULAR,BRONZE,141,0.326,17.5,2.82,0.5,0.5,0.5,DELIVERY,LOC-015,268.03
CUST-35364,OCCASIONAL,BRONZE,1196,0.207,17.6,0.0,0.0,0.4,0.6,DINE_IN,LOC-019,265.36
CUST-35365,NEW,BRONZE,46,0.176,17.0,5.95,1.0,1.0,0.0,DINE_IN,LOC-017,269.26
CUST-35366,NEW,BRONZE,246,0.277,11.0,0.0,0.0,0.0,0.0,DELIVERY,LOC-003,270.16
CUST-35367,CHURNED,SILVER,277,0.868,12.5,0.0,0.0,0.5,0.5,DELIVERY,LOC-006,269.65
CUST-35368,OCCASIONAL,BRONZE,1545,0.363,18.67,2.98,0.3333,0.6667,1.0,DINE_IN,LOC-016,268.49
CUST-35369,OCCASIONAL,GOLD,481,0.307,7.0,13.16,1.0,0.0,0.0,DRIVE_THRU,LOC-010,269.35
CUST-35370,NEW,BRONZE,169,0.179,16.0,2.98,0.5,0.5,1.0,DINE_IN,LOC-014,269.41
CUST-35371,REGULAR,BRONZE,642,0.327,15.0,0.0,0.0,1.0,0.0,DELIVERY,LOC-020,268.67
CUST-35372,REGULAR,SILVER,1728,0.615,12.33,5.48,0.6667,0.6667,0.0,DINE_IN,LOC-005,267.73
CUST-35373,CHURNED,BRONZE,80,0.91,16.5,6.25,0.25,1.0,1.0,DINE_IN,LOC-009,268.34
CUST-35374,REGULAR,GOLD,2046,0.461,14.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-016,268.49
CUST-35375,NEW,BRONZE,211,0.117,16.5,1.16,0.25,0.75,0.5,DINE_IN,LOC-003,270.16
CUST-35376,OCCASIONAL,SILVER,2012,0.433,8.5,12.5,0.5,0.5,1.0,DELIVERY,LOC-001,271.44
CUST-35377,REGULAR,BRONZE,1568,0.487,14.5,0.0,0.0,0.0,1.0,TAKEOUT,LOC-004,268.69
CUST-35378,REGULAR,BRONZE,995,0.381,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-011,0.0
CUST-35379,OCCASIONAL,BRONZE,1859,0.341,10.0,4.51,1.0,1.0,1.0,DINE_IN,LOC-007,269.88
CUST-35380,CHURNED,SILVER,434,0.969,13.0,0.0,0.0,0.0,1.0,TAKEOUT,LOC-001,271.44
CUST-35381,REGULAR,BRONZE,1165,0.366,15.5,0.0,0.0,1.0,0.0,DINE_IN,LOC-020,268.67
CUST-35382,CHURNED,BRONZE,75,0.954,14.67,10.33,0.6667,1.0,0.3333,TAKEOUT,LOC-005,267.73
CUST-35383,REGULAR,BRONZE,1817,0.405,12.33,5.23,0.3333,1.0,0.3333,DINE_IN,LOC-017,269.26
CUST-35384,CHURNED,BRONZE,416,0.98,20.0,4.97,1.0,1.0,1.0,DELIVERY,LOC-014,269.41
CUST-35385,OCCASIONAL,BRONZE,2382,0.341,16.5,0.0,0.0,0.5,0.0,DINE_IN,LOC-010,269.35
CUST-35386,HIGH_VALUE,PLATINUM,7857,0.042,18.0,1.76,0.3333,0.6667,0.3333,DINE_IN,LOC-012,270.28
CUST-35387,REGULAR,BRONZE,788,0.312,14.5,5.04,0.5,0.5,0.5,TAKEOUT,LOC-010,269.35
CUST-35388,REGULAR,BRONZE,817,0.276,20.0,0.0,0.0,0.0,0.0,DINE_IN,LOC-005,267.73
CUST-35389,REGULAR,SILVER,903,0.441,16.33,2.72,0.3333,0.3333,0.3333,DELIVERY,LOC-003,270.16
CUST-35390,REGULAR,SILVER,1144,0.311,14.83,0.0,0.0,0.6667,0.1667,DINE_IN,LOC-015,268.03
CUST-35391,REGULAR,SILVER,364,0.572,15.5,4.9,0.5,0.5,0.0,DINE_IN,LOC-019,265.36
CUST-35392,OCCASIONAL,BRONZE,2245,0.489,11.0,3.22,0.5,0.5,0.0,DINE_IN,LOC-004,268.69
CUST-35393,OCCASIONAL,BRONZE,1155,0.426,9.0,0.0,0.0,1.0,1.0,DINE_IN,LOC-004,268.69
CUST-35394,REGULAR,SILVER,194,0.515,9.5,12.5,0.5,0.0,0.5,DRIVE_THRU,LOC-012,270.28
CUST-35395,REGULAR,BRONZE,682,0.589,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-015,0.0
CUST-35396,NEW,BRONZE,64,0.205,7.5,0.0,0.0,0.5,0.0,TAKEOUT,LOC-001,271.44
CUST-35397,REGULAR,BRONZE,627,0.253,11.0,0.0,0.0,1.0,1.0,DINE_IN,LOC-018,269.37
CUST-35398,HIGH_VALUE,GOLD,12404,0.112,14.17,2.06,0.3333,0.8333,0.5,DINE_IN,LOC-010,269.35
CUST-35399,HIGH_VALUE,PLATINUM,4253,0.143,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-019,0.0
CUST-35400,REGULAR,BRONZE,496,0.259,28.0,2.39,1.0,1.0,0.0,TAKEOUT,LOC-014,269.41
CUST-35401,NEW,BRONZE,96,0.292,13.5,4.4,1.0,0.5,0.0,TAKEOUT,LOC-018,269.37
CUST-35402,OCCASIONAL,BRONZE,761,0.356,10.0,0.0,0.0,0.0,0.0,DINE_IN,LOC-014,269.41
CUST-35403,REGULAR,BRONZE,744,0.614,16.0,0.0,0.0,0.0,0.0,TAKEOUT,LOC-014,269.41
CUST-35404,NEW,BRONZE,186,0.122,13.0,2.51,1.0,1.0,0.0,DELIVERY,LOC-018,269.37
CUST-35405,OCCASIONAL,BRONZE,1784,0.326,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-018,0.0
CUST-35406,CHURNED,BRONZE,537,0.981,10.0,4.05,0.3333,0.3333,0.3333,DINE_IN,LOC-011,266.91
CUST-35407,REGULAR,SILVER,826,0.399,15.5,1.47,0.5,0.5,0.5,TAKEOUT,LOC-006,269.65
CUST-35408,REGULAR,BRONZE,1396,0.222,12.67,2.95,0.3333,0.3333,0.3333,DINE_IN,LOC-013,269.98
CUST-35409,HIGH_VALUE,PLATINUM,5792,0.077,9.5,3.64,0.5,1.0,0.0,DINE_IN,LOC-009,268.34
CUST-35410,OCCASIONAL,BRONZE,966,0.269,12.67,0.0,0.0,0.0,0.6667,DINE_IN,LOC-010,269.35
CUST-35411,HIGH_VALUE,PLATINUM,14525,0.044,12.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-001,271.44
CUST-35412,REGULAR,GOLD,790,0.377,12.67,0.0,0.0,0.3333,0.3333,TAKEOUT,LOC-005,267.73
CUST-35413,REGULAR,BRONZE,1105,0.566,11.0,0.0,0.0,0.0,0.0,DRIVE_THRU,LOC-016,268.49
CUST-35414,REGULAR,BRONZE,111,0.415,11.0,0.0,0.0,0.6667,0.0,DELIVERY,LOC-001,271.44
CUST-35415,REGULAR,SILVER,722,0.555,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-020,0.0
CUST-35416,REGULAR,SILVER,506,0.231,15.5,0.0,0.0,1.0,0.5,TAKEOUT,LOC-020,268.67
CUST-35417,OCCASIONAL,BRONZE,2088,0.218,9.33,9.59,0.6667,0.6667,0.6667,DINE_IN,LOC-001,271.44
CUST-35418,OCCASIONAL,SILVER,2206,0.296,8.0,7.5,0.5,0.5,0.0,DINE_IN,LOC-017,269.26
CUST-35419,REGULAR,GOLD,1974,0.405,11.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-020,268.67
CUST-35420,NEW,BRONZE,93,0.291,13.67,2.19,0.6667,0.3333,0.6667,DRIVE_THRU,LOC-001,271.44
