anomaly_category,anomaly_type,entity_id,date,description,financial_impact_or_score
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-012176,2025-09-19,Order ORD-012176 placed at uncharacteristic hour 01:21:59 ($283.48 at LOC-010),283.48
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-030409,2025-08-20,Order ORD-030409 placed at uncharacteristic hour 01:00:09 ($278.72 at LOC-014),278.72
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-096439,2025-10-12,Order ORD-096439 placed at uncharacteristic hour 01:20:30 ($278.69 at LOC-006),278.69
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-054129,2025-03-26,Order ORD-054129 placed at uncharacteristic hour 01:26:08 ($277.43 at LOC-016),277.43
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-072112,2025-10-08,Order ORD-072112 placed at uncharacteristic hour 01:45:46 ($276.63 at LOC-002),276.63
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-096253,2025-02-13,Order ORD-096253 placed at uncharacteristic hour 01:07:32 ($255.42 at LOC-016),255.42
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-054177,2025-04-20,Order ORD-054177 placed at uncharacteristic hour 01:08:48 ($250.36 at LOC-004),250.36
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-039634,2025-04-18,Order ORD-039634 placed at uncharacteristic hour 01:12:48 ($249.97 at LOC-018),249.97
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-002726,2025-05-12,Order ORD-002726 placed at uncharacteristic hour 01:25:30 ($248.70 at LOC-001),248.7
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-033253,2025-04-24,Order ORD-033253 placed at uncharacteristic hour 01:09:19 ($246.47 at LOC-011),246.47
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-041467,2025-06-14,Order ORD-041467 placed at uncharacteristic hour 01:22:08 ($246.19 at LOC-005),246.19
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-070753,2025-12-17,Order ORD-070753 placed at uncharacteristic hour 01:10:30 ($245.31 at LOC-007),245.31
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-012091,2025-05-01,Order ORD-012091 placed at uncharacteristic hour 01:39:45 ($245.15 at LOC-009),245.15
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-065497,2025-03-14,Order ORD-065497 placed at uncharacteristic hour 01:57:25 ($232.13 at LOC-014),232.13
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-080767,2025-04-03,Order ORD-080767 placed at uncharacteristic hour 01:23:32 ($231.98 at LOC-016),231.98
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-008960,2025-11-19,Order ORD-008960 placed at uncharacteristic hour 01:34:13 ($231.55 at LOC-017),231.55
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-068970,2025-06-15,Order ORD-068970 placed at uncharacteristic hour 01:20:25 ($230.92 at LOC-020),230.92
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-064212,2025-11-25,Order ORD-064212 placed at uncharacteristic hour 01:59:58 ($227.18 at LOC-012),227.18
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-055763,2025-08-13,Order ORD-055763 placed at uncharacteristic hour 01:26:15 ($221.49 at LOC-013),221.49
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-002472,2025-12-21,Order ORD-002472 placed at uncharacteristic hour 01:40:29 ($219.88 at LOC-004),219.88
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-078022,2025-12-04,Order ORD-078022 placed at uncharacteristic hour 01:28:57 ($219.81 at LOC-017),219.81
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-053502,2025-09-06,Order ORD-053502 placed at uncharacteristic hour 01:24:21 ($216.99 at LOC-002),216.99
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-003745,2025-01-04,Order ORD-003745 placed at uncharacteristic hour 01:11:45 ($209.47 at LOC-001),209.47
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-027196,2025-06-13,Order ORD-027196 placed at uncharacteristic hour 01:54:17 ($205.86 at LOC-016),205.86
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-089476,2025-07-04,Order ORD-089476 placed at uncharacteristic hour 01:04:03 ($202.06 at LOC-002),202.06
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-022415,2025-12-17,Order ORD-022415 placed at uncharacteristic hour 01:49:07 ($200.77 at LOC-010),200.77
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-013376,2025-08-09,Order ORD-013376 placed at uncharacteristic hour 01:12:32 ($197.85 at LOC-013),197.85
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-014550,2025-09-07,Order ORD-014550 placed at uncharacteristic hour 01:53:11 ($197.12 at LOC-017),197.12
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-062866,2025-07-05,Order ORD-062866 placed at uncharacteristic hour 01:53:28 ($195.99 at LOC-007),195.99
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-065670,2025-09-07,Order ORD-065670 placed at uncharacteristic hour 01:39:59 ($187.23 at LOC-015),187.23
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-054018,2025-02-27,Order ORD-054018 placed at uncharacteristic hour 01:16:34 ($186.97 at LOC-010),186.97
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-091301,2025-10-25,Order ORD-091301 placed at uncharacteristic hour 01:30:52 ($186.17 at LOC-012),186.17
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-070024,2025-03-05,Order ORD-070024 placed at uncharacteristic hour 01:37:17 ($186.14 at LOC-006),186.14
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-072734,2025-11-28,Order ORD-072734 placed at uncharacteristic hour 01:58:56 ($174.64 at LOC-002),174.64
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-061142,2025-12-30,Order ORD-061142 placed at uncharacteristic hour 01:09:38 ($170.48 at LOC-008),170.48
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-064152,2025-11-19,Order ORD-064152 placed at uncharacteristic hour 01:26:54 ($160.95 at LOC-017),160.95
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-029389,2025-07-31,Order ORD-029389 placed at uncharacteristic hour 01:13:51 ($151.90 at LOC-020),151.9
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-011059,2025-03-20,Order ORD-011059 placed at uncharacteristic hour 01:13:04 ($151.57 at LOC-017),151.57
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-081553,2025-10-31,Order ORD-081553 placed at uncharacteristic hour 01:01:10 ($151.49 at LOC-015),151.49
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-079176,2025-05-15,Order ORD-079176 placed at uncharacteristic hour 01:25:20 ($150.45 at LOC-001),150.45
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-075828,2025-01-28,Order ORD-075828 placed at uncharacteristic hour 01:54:37 ($144.49 at LOC-006),144.49
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-050769,2025-05-23,Order ORD-050769 placed at uncharacteristic hour 01:44:50 ($140.65 at LOC-008),140.65
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-086723,2025-05-13,Order ORD-086723 placed at uncharacteristic hour 01:03:24 ($134.31 at LOC-010),134.31
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-095000,2025-08-22,Order ORD-095000 placed at uncharacteristic hour 01:12:54 ($120.32 at LOC-011),120.32
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-095171,2025-08-07,Order ORD-095171 placed at uncharacteristic hour 01:09:08 ($117.44 at LOC-001),117.44
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-019071,2025-03-19,Order ORD-019071 placed at uncharacteristic hour 01:45:49 ($117.07 at LOC-001),117.07
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-073563,2025-12-18,Order ORD-073563 placed at uncharacteristic hour 01:35:41 ($110.52 at LOC-010),110.52
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-073709,2025-09-29,Order ORD-073709 placed at uncharacteristic hour 01:46:48 ($86.57 at LOC-002),86.57
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-044554,2025-12-07,Order ORD-044554 placed at uncharacteristic hour 01:58:02 ($56.28 at LOC-002),56.28
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-090430,2025-09-21,Order ORD-090430 placed at uncharacteristic hour 01:48:30 ($55.16 at LOC-018),55.16
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-085839,2025-05-30,Order ORD-085839 placed at uncharacteristic hour 01:36:49 ($53.21 at LOC-008),53.21
unexpected_demand,Unexpected Demand (Off-Peak Hour),ORD-029165,2025-05-04,Order ORD-029165 placed at uncharacteristic hour 01:33:10 ($51.94 at LOC-020),51.94
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-075722,2025-04-17,"Quarantined duplicate order_id ORD-075722 (Customer: CUST-37825, Amount: $254.97)",254.97
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-080185,2025-02-01,"Quarantined duplicate order_id ORD-080185 (Customer: CUST-26819, Amount: $341.96)",341.96
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-019865,2025-10-25,"Quarantined duplicate order_id ORD-019865 (Customer: CUST-48614, Amount: $130.12)",130.12
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-076700,2025-11-06,"Quarantined duplicate order_id ORD-076700 (Customer: CUST-24500, Amount: $144.51)",144.51
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-092992,2025-05-02,"Quarantined duplicate order_id ORD-092992 (Customer: CUST-12388, Amount: $250.81)",250.81
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-076435,2025-05-03,"Quarantined duplicate order_id ORD-076435 (Customer: CUST-49021, Amount: $166.98)",166.98
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-084005,2025-09-08,"Quarantined duplicate order_id ORD-084005 (Customer: CUST-21866, Amount: $354.97)",354.97
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-080918,2025-10-12,"Quarantined duplicate order_id ORD-080918 (Customer: CUST-37958, Amount: $352.31)",352.31
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-060768,2025-11-07,"Quarantined duplicate order_id ORD-060768 (Customer: nan, Amount: $333.37)",333.37
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-050075,2025-03-25,"Quarantined duplicate order_id ORD-050075 (Customer: CUST-17799, Amount: $246.80)",246.8
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-027702,2025-12-23,"Quarantined duplicate order_id ORD-027702 (Customer: CUST-18120, Amount: $413.39)",413.39
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-042142,2025-06-12,"Quarantined duplicate order_id ORD-042142 (Customer: CUST-42316, Amount: $140.97)",140.97
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-045081,2025-10-17,"Quarantined duplicate order_id ORD-045081 (Customer: CUST-07366, Amount: $225.16)",225.16
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-016639,2025-05-31,"Quarantined duplicate order_id ORD-016639 (Customer: CUST-06056, Amount: $137.20)",137.2
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-020425,2025-12-10,"Quarantined duplicate order_id ORD-020425 (Customer: CUST-02453, Amount: $207.56)",207.56
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-088703,2025-11-24,"Quarantined duplicate order_id ORD-088703 (Customer: CUST-11971, Amount: $162.97)",162.97
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-000150,2025-05-03,"Quarantined duplicate order_id ORD-000150 (Customer: CUST-11145, Amount: $-152.09)",-152.09
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-001762,2025-11-16,"Quarantined duplicate order_id ORD-001762 (Customer: CUST-08074, Amount: $196.71)",196.71
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-063121,2025-10-30,"Quarantined duplicate order_id ORD-063121 (Customer: CUST-10569, Amount: $251.26)",251.26
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-069162,2025-07-29,"Quarantined duplicate order_id ORD-069162 (Customer: CUST-06884, Amount: $132.01)",132.01
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-064884,2025-03-22,"Quarantined duplicate order_id ORD-064884 (Customer: CUST-13861, Amount: $448.11)",448.11
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-002496,2025-07-16,"Quarantined duplicate order_id ORD-002496 (Customer: CUST-25357, Amount: $366.73)",366.73
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-080297,2025-06-30,"Quarantined duplicate order_id ORD-080297 (Customer: CUST-41754, Amount: $103.08)",103.08
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-019448,2025-07-26,"Quarantined duplicate order_id ORD-019448 (Customer: CUST-09650, Amount: $258.71)",258.71
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-041332,2025-01-24,"Quarantined duplicate order_id ORD-041332 (Customer: CUST-34504, Amount: $724.69)",724.69
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-014889,2025-12-16,"Quarantined duplicate order_id ORD-014889 (Customer: CUST-27563, Amount: $318.22)",318.22
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-088637,2025-06-01,"Quarantined duplicate order_id ORD-088637 (Customer: CUST-34150, Amount: $252.20)",252.2
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-094893,2025-02-23,"Quarantined duplicate order_id ORD-094893 (Customer: CUST-14683, Amount: $386.67)",386.67
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-092732,2025-07-11,"Quarantined duplicate order_id ORD-092732 (Customer: CUST-41359, Amount: $206.32)",206.32
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-029131,2025-12-01,"Quarantined duplicate order_id ORD-029131 (Customer: CUST-26393, Amount: $161.93)",161.93
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-079023,2025-12-13,"Quarantined duplicate order_id ORD-079023 (Customer: CUST-38789, Amount: $201.30)",201.3
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-084937,2025-03-14,"Quarantined duplicate order_id ORD-084937 (Customer: CUST-03231, Amount: $365.86)",365.86
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-016822,2025-07-27,"Quarantined duplicate order_id ORD-016822 (Customer: nan, Amount: $509.99)",509.99
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-036734,2025-07-26,"Quarantined duplicate order_id ORD-036734 (Customer: CUST-33662, Amount: $310.66)",310.66
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-015603,2025-08-18,"Quarantined duplicate order_id ORD-015603 (Customer: CUST-47282, Amount: $245.17)",245.17
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-028534,2025-10-19,"Quarantined duplicate order_id ORD-028534 (Customer: CUST-26513, Amount: $258.86)",258.86
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-069770,2025-06-14,"Quarantined duplicate order_id ORD-069770 (Customer: CUST-08016, Amount: $365.98)",365.98
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-011406,2025-08-17,"Quarantined duplicate order_id ORD-011406 (Customer: CUST-04822, Amount: $427.07)",427.07
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-096853,2025-01-29,"Quarantined duplicate order_id ORD-096853 (Customer: CUST-46723, Amount: $369.34)",369.34
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-016131,2025-10-14,"Quarantined duplicate order_id ORD-016131 (Customer: CUST-06854, Amount: $396.23)",396.23
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-019793,2025-07-18,"Quarantined duplicate order_id ORD-019793 (Customer: CUST-29707, Amount: $143.99)",143.99
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-089578,2025-12-22,"Quarantined duplicate order_id ORD-089578 (Customer: CUST-45093, Amount: $235.11)",235.11
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-040164,2025-05-02,"Quarantined duplicate order_id ORD-040164 (Customer: CUST-19955, Amount: $315.60)",315.6
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-031777,2025-02-16,"Quarantined duplicate order_id ORD-031777 (Customer: CUST-19315, Amount: $127.16)",127.16
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-025331,2025-01-21,"Quarantined duplicate order_id ORD-025331 (Customer: CUST-11254, Amount: $206.42)",206.42
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-079157,2025-11-12,"Quarantined duplicate order_id ORD-079157 (Customer: CUST-44021, Amount: $244.07)",244.07
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-051686,2025-08-22,"Quarantined duplicate order_id ORD-051686 (Customer: CUST-32366, Amount: $326.98)",326.98
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-075499,2025-12-29,"Quarantined duplicate order_id ORD-075499 (Customer: nan, Amount: $240.02)",240.02
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-004728,2025-11-16,"Quarantined duplicate order_id ORD-004728 (Customer: CUST-05196, Amount: $234.66)",234.66
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-085199,2025-05-24,"Quarantined duplicate order_id ORD-085199 (Customer: CUST-04045, Amount: $275.16)",275.16
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-035796,2025-09-05,"Quarantined duplicate order_id ORD-035796 (Customer: CUST-35035, Amount: $177.45)",177.45
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-012257,2025-05-17,"Quarantined duplicate order_id ORD-012257 (Customer: CUST-31468, Amount: $258.67)",258.67
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-035719,2025-12-26,"Quarantined duplicate order_id ORD-035719 (Customer: CUST-44490, Amount: $395.63)",395.63
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-070552,2025-10-10,"Quarantined duplicate order_id ORD-070552 (Customer: CUST-25950, Amount: $193.77)",193.77
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-054375,2025-07-27,"Quarantined duplicate order_id ORD-054375 (Customer: CUST-47747, Amount: $254.47)",254.47
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-039692,2025-08-13,"Quarantined duplicate order_id ORD-039692 (Customer: CUST-41634, Amount: $188.34)",188.34
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-093703,2025-03-29,"Quarantined duplicate order_id ORD-093703 (Customer: CUST-35869, Amount: $172.91)",172.91
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-073692,2025-07-02,"Quarantined duplicate order_id ORD-073692 (Customer: CUST-31838, Amount: $256.35)",256.35
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-098071,2025-02-15,"Quarantined duplicate order_id ORD-098071 (Customer: CUST-46518, Amount: $509.94)",509.94
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-000576,2025-12-17,"Quarantined duplicate order_id ORD-000576 (Customer: CUST-31088, Amount: $234.01)",234.01
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-084611,2025-07-17,"Quarantined duplicate order_id ORD-084611 (Customer: CUST-25695, Amount: $90.02)",90.02
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-061770,2025-05-29,"Quarantined duplicate order_id ORD-061770 (Customer: CUST-02004, Amount: $109.03)",109.03
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-032261,2025-07-18,"Quarantined duplicate order_id ORD-032261 (Customer: CUST-40605, Amount: $233.25)",233.25
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-082200,2025-05-20,"Quarantined duplicate order_id ORD-082200 (Customer: CUST-28202, Amount: $100.79)",100.79
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-036291,2025-03-22,"Quarantined duplicate order_id ORD-036291 (Customer: CUST-33891, Amount: $176.64)",176.64
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-078450,2025-02-02,"Quarantined duplicate order_id ORD-078450 (Customer: nan, Amount: $252.19)",252.19
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-060056,2025-04-18,"Quarantined duplicate order_id ORD-060056 (Customer: CUST-32553, Amount: $279.29)",279.29
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-045949,2025-10-25,"Quarantined duplicate order_id ORD-045949 (Customer: CUST-08202, Amount: $262.50)",262.5
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-028178,2025-04-15,"Quarantined duplicate order_id ORD-028178 (Customer: CUST-36680, Amount: $233.81)",233.81
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-084464,2025-01-07,"Quarantined duplicate order_id ORD-084464 (Customer: CUST-26553, Amount: $155.30)",155.3
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-000579,2025-07-16,"Quarantined duplicate order_id ORD-000579 (Customer: CUST-30136, Amount: $260.17)",260.17
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-030960,2025-11-12,"Quarantined duplicate order_id ORD-030960 (Customer: CUST-22907, Amount: $253.87)",253.87
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-064291,2025-01-11,"Quarantined duplicate order_id ORD-064291 (Customer: CUST-26217, Amount: $55.60)",55.6
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-014532,2025-12-26,"Quarantined duplicate order_id ORD-014532 (Customer: CUST-32576, Amount: $256.31)",256.31
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-017934,2025-03-05,"Quarantined duplicate order_id ORD-017934 (Customer: CUST-00568, Amount: $80.66)",80.66
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-033609,2025-04-14,"Quarantined duplicate order_id ORD-033609 (Customer: CUST-28881, Amount: $129.64)",129.64
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-049960,2025-06-23,"Quarantined duplicate order_id ORD-049960 (Customer: CUST-09957, Amount: $143.94)",143.94
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-066599,2025-05-20,"Quarantined duplicate order_id ORD-066599 (Customer: CUST-25889, Amount: $358.64)",358.64
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-099090,2025-10-17,"Quarantined duplicate order_id ORD-099090 (Customer: CUST-26316, Amount: $253.04)",253.04
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-034452,2025-02-07,"Quarantined duplicate order_id ORD-034452 (Customer: CUST-17476, Amount: $251.40)",251.4
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-034081,2025-12-15,"Quarantined duplicate order_id ORD-034081 (Customer: CUST-00664, Amount: $345.00)",345.0
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-063588,2025-03-02,"Quarantined duplicate order_id ORD-063588 (Customer: CUST-06912, Amount: $233.55)",233.55
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-004294,2025-12-05,"Quarantined duplicate order_id ORD-004294 (Customer: CUST-21342, Amount: $219.30)",219.3
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-069103,2025-01-10,"Quarantined duplicate order_id ORD-069103 (Customer: CUST-40828, Amount: $331.74)",331.74
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-086412,2025-06-21,"Quarantined duplicate order_id ORD-086412 (Customer: CUST-43661, Amount: $97.66)",97.66
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-099477,2025-04-30,"Quarantined duplicate order_id ORD-099477 (Customer: CUST-23183, Amount: $195.87)",195.87
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-053930,2025-08-30,"Quarantined duplicate order_id ORD-053930 (Customer: CUST-08794, Amount: $386.95)",386.95
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-087071,2025-05-13,"Quarantined duplicate order_id ORD-087071 (Customer: CUST-33982, Amount: $173.19)",173.19
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-065084,2025-07-14,"Quarantined duplicate order_id ORD-065084 (Customer: CUST-02687, Amount: $200.76)",200.76
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-030713,2025-08-29,"Quarantined duplicate order_id ORD-030713 (Customer: CUST-39964, Amount: $392.92)",392.92
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-049183,2025-03-30,"Quarantined duplicate order_id ORD-049183 (Customer: CUST-39788, Amount: $297.58)",297.58
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-057235,2025-06-15,"Quarantined duplicate order_id ORD-057235 (Customer: CUST-29826, Amount: $306.88)",306.88
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-015664,2025-06-09,"Quarantined duplicate order_id ORD-015664 (Customer: CUST-41595, Amount: $197.57)",197.57
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-019967,2025-10-11,"Quarantined duplicate order_id ORD-019967 (Customer: CUST-01446, Amount: $233.37)",233.37
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-091913,2025-02-13,"Quarantined duplicate order_id ORD-091913 (Customer: CUST-02686, Amount: $234.85)",234.85
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-091958,2025-03-29,"Quarantined duplicate order_id ORD-091958 (Customer: CUST-12326, Amount: $592.47)",592.47
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-081347,2025-10-31,"Quarantined duplicate order_id ORD-081347 (Customer: CUST-03435, Amount: $90.35)",90.35
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-055326,2025-11-02,"Quarantined duplicate order_id ORD-055326 (Customer: CUST-10712, Amount: $200.77)",200.77
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-029858,2025-02-05,"Quarantined duplicate order_id ORD-029858 (Customer: CUST-28350, Amount: $188.85)",188.85
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-071223,2025-07-04,"Quarantined duplicate order_id ORD-071223 (Customer: CUST-48069, Amount: $347.95)",347.95
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-052459,2025-05-17,"Quarantined duplicate order_id ORD-052459 (Customer: CUST-24683, Amount: $259.20)",259.2
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-088346,2025-03-30,"Quarantined duplicate order_id ORD-088346 (Customer: CUST-12346, Amount: $350.28)",350.28
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-082364,2025-04-30,"Quarantined duplicate order_id ORD-082364 (Customer: CUST-35970, Amount: $159.10)",159.1
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-065350,2025-07-27,"Quarantined duplicate order_id ORD-065350 (Customer: CUST-46844, Amount: $228.39)",228.39
duplicate_transactions,Duplicate Transaction (Quarantined Exact Match),ORD-059650,2025-03-28,"Quarantined duplicate order_id ORD-059650 (Customer: CUST-47579, Amount: $257.33)",257.33
