order_id,customer_id,customer_segment,loyalty_tier,loyalty_points,churn_risk_score,order_date,total_amount,order_status
ORD-003979,CUST-37565,CHURNED,SILVER,141.0,0.876,2025-01-25,318.02,COMPLETED
ORD-003980,CUST-35570,NEW,BRONZE,127.0,0.245,2025-06-25,167.97,COMPLETED
ORD-003981,CUST-01399,REGULAR,SILVER,413.0,0.612,2025-11-13,154.2,COMPLETED
ORD-003982,CUST-35760,HIGH_VALUE,PLATINUM,13590.0,0.052,2025-11-05,307.69,COMPLETED
ORD-003983,CUST-17328,CHURNED,BRONZE,73.0,0.832,2025-04-11,308.48,COMPLETED
ORD-003984,CUST-28724,OCCASIONAL,BRONZE,1338.0,0.649,2025-04-12,176.2,COMPLETED
ORD-003985,CUST-GUEST,,,,,2025-11-08,352.73,COMPLETED
ORD-003986,CUST-29711,OCCASIONAL,BRONZE,2111.0,0.525,2025-12-12,235.91,COMPLETED
ORD-003987,CUST-09319,HIGH_VALUE,GOLD,6786.0,0.024,2025-02-16,314.7,COMPLETED
ORD-003988,CUST-19102,REGULAR,BRONZE,334.0,0.417,2025-07-03,117.28,COMPLETED
ORD-003989,CUST-24693,REGULAR,BRONZE,2249.0,0.454,2025-05-26,510.26,COMPLETED
ORD-003990,CUST-34922,OCCASIONAL,BRONZE,1628.0,0.328,2025-11-24,239.47,COMPLETED
ORD-003991,CUST-14135,REGULAR,BRONZE,1072.0,0.469,2025-02-10,415.91,COMPLETED
ORD-003992,CUST-33290,REGULAR,SILVER,2315.0,0.491,2025-04-06,349.6,COMPLETED
ORD-003993,CUST-08118,OCCASIONAL,BRONZE,231.0,0.367,2025-10-17,150.13,COMPLETED
ORD-003994,CUST-26166,OCCASIONAL,BRONZE,395.0,0.455,2025-01-26,375.11,COMPLETED
ORD-003995,CUST-19463,CHURNED,BRONZE,583.0,0.942,2025-07-16,311.16,COMPLETED
ORD-003996,CUST-45008,REGULAR,SILVER,1302.0,0.552,2025-06-30,194.3,COMPLETED
ORD-003997,CUST-34974,REGULAR,BRONZE,712.0,0.461,2025-05-25,442.7,COMPLETED
ORD-003998,CUST-20812,HIGH_VALUE,PLATINUM,7173.0,0.093,2025-06-15,312.72,COMPLETED
ORD-004000,CUST-18814,OCCASIONAL,SILVER,1957.0,0.322,2025-03-17,286.27,COMPLETED
ORD-004001,CUST-43533,REGULAR,SILVER,1765.0,0.586,2025-08-10,136.0,COMPLETED
ORD-004003,CUST-34097,NEW,BRONZE,231.0,0.209,2025-10-19,103.36,COMPLETED
ORD-004004,CUST-47995,REGULAR,SILVER,1338.0,0.401,2025-03-14,185.2,COMPLETED
ORD-004006,CUST-04323,REGULAR,BRONZE,2317.0,0.254,2025-04-28,137.41,COMPLETED
ORD-004007,CUST-48540,REGULAR,BRONZE,660.0,0.366,2025-06-04,176.25,COMPLETED
ORD-004009,CUST-GUEST,,,,,2025-09-18,306.83,COMPLETED
ORD-004011,CUST-37000,CHURNED,BRONZE,511.0,0.802,2025-01-18,356.6,COMPLETED
ORD-004012,CUST-37723,OCCASIONAL,BRONZE,303.0,0.215,2025-06-14,156.76,COMPLETED
ORD-004013,CUST-42158,REGULAR,SILVER,651.0,0.324,2025-09-25,338.4,COMPLETED
ORD-004014,CUST-GUEST,,,,,2025-03-30,277.59,COMPLETED
ORD-004015,CUST-45303,REGULAR,SILVER,501.0,0.305,2025-09-03,152.08,COMPLETED
ORD-004016,CUST-03833,REGULAR,BRONZE,1919.0,0.369,2025-04-25,341.5,COMPLETED
ORD-004017,CUST-15429,NEW,BRONZE,117.0,0.261,2025-11-28,116.63,COMPLETED
ORD-004018,CUST-00678,CHURNED,SILVER,248.0,0.8,2025-12-01,259.41,COMPLETED
ORD-004019,CUST-15333,REGULAR,BRONZE,2178.0,0.608,2025-05-10,196.98,COMPLETED
ORD-004020,CUST-39715,REGULAR,BRONZE,2063.0,0.476,2025-04-13,315.69,COMPLETED
ORD-004021,CUST-12905,OCCASIONAL,SILVER,932.0,0.443,2025-06-20,362.03,PENDING
ORD-004022,CUST-30016,OCCASIONAL,GOLD,1523.0,0.616,2025-04-18,362.34,COMPLETED
ORD-004023,CUST-18613,OCCASIONAL,SILVER,309.0,0.57,2025-09-14,441.45,COMPLETED
ORD-004024,CUST-03738,HIGH_VALUE,GOLD,4320.0,0.107,2025-11-11,326.0,COMPLETED
ORD-004026,CUST-27813,OCCASIONAL,SILVER,410.0,0.456,2025-11-10,204.79,COMPLETED
ORD-004027,CUST-22845,OCCASIONAL,BRONZE,1264.0,0.243,2025-06-15,171.17,COMPLETED
ORD-004028,CUST-04134,REGULAR,BRONZE,1687.0,0.237,2025-03-15,182.94,COMPLETED
ORD-004029,CUST-39381,REGULAR,SILVER,1023.0,0.647,2025-10-11,262.97,COMPLETED
ORD-004030,CUST-45743,OCCASIONAL,GOLD,2285.0,0.586,2025-06-04,296.71,COMPLETED
ORD-004031,CUST-24549,CHURNED,BRONZE,553.0,0.883,2025-09-14,292.24,COMPLETED
ORD-004032,CUST-29255,HIGH_VALUE,GOLD,14889.0,0.108,2025-04-30,271.05,COMPLETED
ORD-004033,CUST-12612,REGULAR,BRONZE,2369.0,0.6,2025-02-09,312.73,COMPLETED
ORD-004034,CUST-40919,OCCASIONAL,GOLD,911.0,0.477,2025-12-29,306.46,COMPLETED
ORD-004035,CUST-01236,REGULAR,BRONZE,838.0,0.529,2025-03-15,146.64,COMPLETED
ORD-004036,CUST-44434,NEW,BRONZE,85.0,0.14,2025-12-28,113.38,COMPLETED
ORD-004037,CUST-42095,REGULAR,BRONZE,1014.0,0.267,2025-12-25,213.46,COMPLETED
ORD-004038,CUST-33501,CHURNED,BRONZE,138.0,0.811,2025-11-02,303.36,COMPLETED
ORD-004040,CUST-43055,CHURNED,BRONZE,305.0,0.885,2025-08-13,195.09,COMPLETED
ORD-004041,CUST-46449,CHURNED,BRONZE,384.0,0.83,2025-11-22,412.24,COMPLETED
ORD-004042,CUST-36236,REGULAR,BRONZE,1095.0,0.214,2025-05-07,464.36,COMPLETED
ORD-004043,CUST-21900,REGULAR,GOLD,503.0,0.261,2025-07-08,212.73,COMPLETED
ORD-004044,CUST-07452,OCCASIONAL,BRONZE,2116.0,0.365,2025-08-26,350.75,COMPLETED
ORD-004045,CUST-24415,OCCASIONAL,SILVER,363.0,0.362,2025-06-20,315.52,COMPLETED
ORD-004046,CUST-44662,OCCASIONAL,BRONZE,2393.0,0.499,2025-06-26,276.7,COMPLETED
ORD-004047,CUST-20140,OCCASIONAL,GOLD,479.0,0.352,2025-05-24,305.21,COMPLETED
ORD-004048,CUST-39777,REGULAR,BRONZE,1685.0,0.569,2025-08-08,334.69,COMPLETED
ORD-004049,CUST-32348,OCCASIONAL,BRONZE,907.0,0.628,2025-11-18,141.73,COMPLETED
ORD-004050,CUST-01133,HIGH_VALUE,GOLD,6026.0,0.144,2025-04-02,301.94,COMPLETED
ORD-004051,CUST-38100,HIGH_VALUE,GOLD,2909.0,0.041,2025-12-12,568.76,COMPLETED
ORD-004052,CUST-09865,OCCASIONAL,BRONZE,1144.0,0.298,2025-09-21,362.09,COMPLETED
ORD-004053,CUST-23136,CHURNED,BRONZE,339.0,0.832,2025-11-10,308.96,COMPLETED
ORD-004054,CUST-GUEST,,,,,2025-08-06,156.41,COMPLETED
ORD-004055,CUST-29234,HIGH_VALUE,GOLD,7800.0,0.093,2025-10-27,404.07,COMPLETED
ORD-004056,CUST-41157,OCCASIONAL,GOLD,1499.0,0.207,2025-01-09,278.99,COMPLETED
ORD-004057,CUST-36707,REGULAR,BRONZE,1157.0,0.592,2025-11-09,77.01,COMPLETED
ORD-004058,CUST-09744,OCCASIONAL,SILVER,2223.0,0.263,2025-01-20,380.11,COMPLETED
ORD-004059,CUST-10424,REGULAR,BRONZE,847.0,0.467,2025-11-29,306.26,COMPLETED
ORD-004060,CUST-12604,REGULAR,BRONZE,876.0,0.25,2025-12-29,262.75,COMPLETED
ORD-004062,CUST-06151,REGULAR,GOLD,888.0,0.53,2025-04-05,296.31,COMPLETED
ORD-004063,CUST-29225,REGULAR,BRONZE,342.0,0.235,2025-10-22,368.51,COMPLETED
ORD-004064,CUST-30154,NEW,BRONZE,236.0,0.162,2025-04-23,328.1,COMPLETED
ORD-004065,CUST-33754,REGULAR,BRONZE,1152.0,0.217,2025-11-22,295.15,COMPLETED
ORD-004066,CUST-41205,REGULAR,BRONZE,1953.0,0.519,2025-02-21,208.83,COMPLETED
ORD-004067,CUST-35344,REGULAR,SILVER,956.0,0.256,2025-03-03,307.48,COMPLETED
ORD-004068,CUST-29852,NEW,BRONZE,206.0,0.283,2025-12-26,222.42,COMPLETED
ORD-004069,CUST-21433,HIGH_VALUE,GOLD,10357.0,0.046,2025-09-15,261.83,COMPLETED
ORD-004070,CUST-28251,HIGH_VALUE,GOLD,14911.0,0.138,2025-11-17,369.01,COMPLETED
ORD-004071,CUST-40523,NEW,BRONZE,152.0,0.137,2025-05-21,126.11,COMPLETED
ORD-004072,CUST-21319,CHURNED,BRONZE,460.0,0.901,2025-09-16,131.5,COMPLETED
ORD-004073,CUST-33199,REGULAR,SILVER,1241.0,0.562,2025-08-18,105.51,COMPLETED
ORD-004074,CUST-11362,REGULAR,SILVER,294.0,0.44,2025-08-21,40.7,COMPLETED
ORD-004075,CUST-30787,HIGH_VALUE,GOLD,2905.0,0.085,2025-09-19,234.49,COMPLETED
ORD-004076,CUST-39928,NEW,BRONZE,56.0,0.205,2025-08-12,290.53,COMPLETED
ORD-004077,CUST-27391,REGULAR,SILVER,1125.0,0.427,2025-06-26,234.05,COMPLETED
ORD-004079,CUST-11295,OCCASIONAL,BRONZE,2333.0,0.404,2025-10-24,252.21,COMPLETED
ORD-004080,CUST-39594,HIGH_VALUE,PLATINUM,14998.0,0.099,2025-04-12,258.72,COMPLETED
ORD-004081,CUST-28825,OCCASIONAL,SILVER,1191.0,0.272,2025-09-23,302.31,COMPLETED
ORD-004082,CUST-14991,HIGH_VALUE,PLATINUM,11151.0,0.053,2025-04-14,217.39,COMPLETED
ORD-004083,CUST-20894,OCCASIONAL,SILVER,619.0,0.296,2025-08-28,135.22,COMPLETED
ORD-004084,CUST-00838,CHURNED,BRONZE,463.0,0.823,2025-10-15,499.81,COMPLETED
ORD-004085,CUST-02484,HIGH_VALUE,GOLD,13366.0,0.054,2025-04-09,126.94,COMPLETED
ORD-004086,CUST-04137,REGULAR,GOLD,1946.0,0.274,2025-01-30,218.81,COMPLETED
ORD-004087,CUST-36011,REGULAR,GOLD,1628.0,0.479,2025-03-05,251.68,COMPLETED
ORD-004089,CUST-42169,CHURNED,BRONZE,600.0,0.836,2025-11-18,285.54,COMPLETED
ORD-004090,CUST-29384,REGULAR,BRONZE,375.0,0.331,2025-01-23,162.33,COMPLETED
ORD-004091,CUST-04454,OCCASIONAL,SILVER,1104.0,0.215,2025-10-10,413.37,COMPLETED
ORD-004092,CUST-48239,HIGH_VALUE,PLATINUM,10939.0,0.134,2025-05-28,278.71,COMPLETED
ORD-004093,CUST-33652,OCCASIONAL,SILVER,694.0,0.633,2025-07-12,159.02,COMPLETED
ORD-004094,CUST-02919,REGULAR,SILVER,353.0,0.368,2025-12-11,187.21,COMPLETED
ORD-004095,CUST-09195,OCCASIONAL,BRONZE,1607.0,0.308,2025-05-24,342.02,COMPLETED
ORD-004096,CUST-37668,REGULAR,GOLD,253.0,0.305,2025-07-07,171.69,COMPLETED
ORD-004098,CUST-23335,OCCASIONAL,BRONZE,2342.0,0.369,2025-02-09,219.12,COMPLETED
ORD-004099,CUST-GUEST,,,,,2025-04-25,204.58,COMPLETED
ORD-004100,CUST-18320,REGULAR,SILVER,227.0,0.57,2025-01-14,463.3,COMPLETED
ORD-004103,CUST-05156,REGULAR,BRONZE,2002.0,0.625,2025-08-03,124.44,COMPLETED
ORD-004104,CUST-26459,REGULAR,BRONZE,727.0,0.331,2025-03-22,657.16,COMPLETED
ORD-004105,CUST-46350,REGULAR,BRONZE,2388.0,0.615,2025-05-10,144.26,COMPLETED
ORD-004106,CUST-04073,OCCASIONAL,SILVER,1538.0,0.448,2025-09-12,189.3,COMPLETED
ORD-004107,CUST-00507,OCCASIONAL,BRONZE,973.0,0.589,2025-12-21,180.78,COMPLETED
ORD-004108,CUST-12359,OCCASIONAL,BRONZE,722.0,0.518,2025-01-25,239.98,COMPLETED
ORD-004109,CUST-41947,OCCASIONAL,BRONZE,309.0,0.333,2025-11-29,344.74,COMPLETED
ORD-004111,CUST-29530,REGULAR,BRONZE,1908.0,0.269,2025-08-08,205.15,COMPLETED
ORD-004112,CUST-03313,REGULAR,BRONZE,1222.0,0.343,2025-07-19,401.53,COMPLETED
ORD-004114,CUST-18529,OCCASIONAL,SILVER,110.0,0.547,2025-02-14,122.69,COMPLETED
ORD-004115,CUST-40989,REGULAR,SILVER,270.0,0.227,2025-08-20,483.81,COMPLETED
ORD-004117,CUST-33199,REGULAR,SILVER,1241.0,0.562,2025-12-07,216.95,COMPLETED
ORD-004118,CUST-33504,REGULAR,BRONZE,465.0,0.426,2025-06-19,277.66,COMPLETED
ORD-004119,CUST-13952,REGULAR,BRONZE,1364.0,0.38,2025-03-09,200.7,COMPLETED
ORD-004120,CUST-27345,HIGH_VALUE,GOLD,12202.0,0.089,2025-10-02,280.24,COMPLETED
ORD-004121,CUST-31015,NEW,BRONZE,26.0,0.213,2025-05-09,234.15,COMPLETED
ORD-004122,CUST-00783,OCCASIONAL,SILVER,324.0,0.432,2025-07-27,167.72,COMPLETED
ORD-004123,CUST-16669,OCCASIONAL,SILVER,337.0,0.568,2025-09-25,207.52,COMPLETED
ORD-004124,CUST-30325,NEW,BRONZE,19.0,0.161,2025-12-02,452.94,COMPLETED
ORD-004125,CUST-49120,OCCASIONAL,BRONZE,933.0,0.597,2025-11-01,427.79,COMPLETED
ORD-004126,CUST-02566,REGULAR,SILVER,617.0,0.625,2025-09-16,370.38,COMPLETED
ORD-004127,CUST-46641,CHURNED,BRONZE,398.0,0.829,2025-09-18,249.77,COMPLETED
ORD-004128,CUST-28688,REGULAR,SILVER,1323.0,0.594,2025-12-15,257.14,COMPLETED
ORD-004129,CUST-01760,REGULAR,BRONZE,203.0,0.213,2025-05-10,123.24,COMPLETED
ORD-004130,CUST-01146,REGULAR,GOLD,1765.0,0.547,2025-01-01,325.23,COMPLETED
ORD-004131,CUST-14972,REGULAR,SILVER,607.0,0.273,2025-04-30,198.04,COMPLETED
ORD-004132,CUST-29971,OCCASIONAL,BRONZE,823.0,0.61,2025-04-09,260.36,COMPLETED
ORD-004133,CUST-35592,REGULAR,BRONZE,263.0,0.42,2025-09-11,275.73,COMPLETED
ORD-004134,CUST-20039,NEW,BRONZE,51.0,0.271,2025-08-31,296.5,COMPLETED
ORD-004135,CUST-49792,REGULAR,BRONZE,2243.0,0.412,2025-08-17,288.16,PENDING
ORD-004136,CUST-32233,OCCASIONAL,BRONZE,2033.0,0.335,2025-01-09,330.13,COMPLETED
ORD-004137,CUST-32785,OCCASIONAL,GOLD,410.0,0.398,2025-10-07,191.58,COMPLETED
ORD-004138,CUST-03446,REGULAR,SILVER,268.0,0.53,2025-05-21,163.39,COMPLETED
ORD-004139,CUST-15849,HIGH_VALUE,PLATINUM,5816.0,0.057,2025-09-12,248.87,COMPLETED
ORD-004140,CUST-31550,REGULAR,SILVER,892.0,0.393,2025-08-06,194.41,COMPLETED
ORD-004141,CUST-09360,REGULAR,SILVER,1574.0,0.402,2025-05-29,455.67,COMPLETED
ORD-004142,CUST-07779,CHURNED,BRONZE,141.0,0.913,2025-03-07,359.12,COMPLETED
ORD-004143,CUST-00773,OCCASIONAL,SILVER,2364.0,0.585,2025-02-16,254.29,PENDING
ORD-004144,CUST-39908,OCCASIONAL,SILVER,1647.0,0.519,2025-11-13,239.73,COMPLETED
ORD-004145,CUST-34312,NEW,BRONZE,54.0,0.223,2025-12-07,363.02,COMPLETED
ORD-004146,CUST-41399,HIGH_VALUE,GOLD,7578.0,0.032,2025-09-06,309.98,COMPLETED
ORD-004147,CUST-26103,CHURNED,BRONZE,431.0,0.897,2025-02-21,107.56,COMPLETED
ORD-004148,CUST-00635,OCCASIONAL,BRONZE,1532.0,0.477,2025-06-17,318.34,COMPLETED
ORD-004149,CUST-14916,REGULAR,SILVER,967.0,0.466,2025-10-07,359.06,COMPLETED
ORD-004150,CUST-37669,REGULAR,SILVER,309.0,0.279,2025-10-27,150.99,COMPLETED
ORD-004151,CUST-08081,REGULAR,GOLD,391.0,0.317,2025-02-28,283.13,PENDING
ORD-004153,CUST-GUEST,,,,,2025-10-01,186.71,COMPLETED
ORD-004154,CUST-02807,OCCASIONAL,BRONZE,1316.0,0.597,2025-06-02,271.43,COMPLETED
ORD-004155,CUST-36977,CHURNED,SILVER,497.0,0.977,2025-04-23,306.87,COMPLETED
ORD-004156,CUST-31925,OCCASIONAL,GOLD,229.0,0.265,2025-01-07,271.64,COMPLETED
ORD-004158,CUST-30180,REGULAR,SILVER,744.0,0.339,2025-11-18,196.6,COMPLETED
ORD-004159,CUST-45734,REGULAR,BRONZE,256.0,0.292,2025-12-19,100.13,COMPLETED
ORD-004161,CUST-33055,CHURNED,BRONZE,128.0,0.935,2025-07-24,585.83,COMPLETED
ORD-004162,CUST-07001,CHURNED,SILVER,216.0,0.841,2025-02-11,229.56,COMPLETED
ORD-004163,CUST-36313,REGULAR,SILVER,229.0,0.41,2025-08-03,178.32,COMPLETED
ORD-004164,CUST-04921,REGULAR,BRONZE,618.0,0.548,2025-06-10,361.65,COMPLETED
ORD-004165,CUST-14657,REGULAR,SILVER,485.0,0.425,2025-08-22,66.52,COMPLETED
ORD-004166,CUST-28351,NEW,BRONZE,66.0,0.12,2025-06-13,293.83,COMPLETED
ORD-004167,CUST-38947,NEW,BRONZE,190.0,0.122,2025-04-18,252.44,COMPLETED
ORD-004168,CUST-46712,CHURNED,SILVER,359.0,0.86,2025-02-16,283.51,COMPLETED
ORD-004169,CUST-49690,OCCASIONAL,BRONZE,1252.0,0.548,2025-05-17,302.1,PENDING
ORD-004170,CUST-25086,REGULAR,SILVER,1935.0,0.583,2025-02-17,406.72,COMPLETED
ORD-004172,CUST-24988,REGULAR,BRONZE,2183.0,0.493,2025-12-27,275.95,COMPLETED
ORD-004173,CUST-23137,HIGH_VALUE,PLATINUM,6089.0,0.144,2025-06-30,181.72,COMPLETED
ORD-004174,CUST-20440,OCCASIONAL,SILVER,516.0,0.642,2025-07-29,248.89,COMPLETED
ORD-004175,CUST-47826,REGULAR,BRONZE,1609.0,0.553,2025-11-25,490.06,COMPLETED
ORD-004176,CUST-14563,OCCASIONAL,SILVER,2162.0,0.512,2025-12-30,196.93,COMPLETED
ORD-004177,CUST-23708,OCCASIONAL,SILVER,1099.0,0.503,2025-08-15,253.3,COMPLETED
ORD-004178,CUST-19605,NEW,BRONZE,67.0,0.253,2025-11-07,434.08,COMPLETED
ORD-004179,CUST-11344,OCCASIONAL,SILVER,177.0,0.354,2025-05-22,185.44,COMPLETED
ORD-004180,CUST-34827,NEW,BRONZE,144.0,0.157,2025-05-14,229.2,COMPLETED
ORD-004181,CUST-GUEST,,,,,2025-06-17,282.5,COMPLETED
ORD-004182,CUST-49194,REGULAR,BRONZE,1023.0,0.554,2025-09-15,166.7,COMPLETED
ORD-004183,CUST-09975,REGULAR,GOLD,518.0,0.556,2025-09-19,542.76,COMPLETED
ORD-004184,CUST-16382,REGULAR,BRONZE,235.0,0.34,2025-05-17,211.12,COMPLETED
ORD-004185,CUST-28196,REGULAR,GOLD,1265.0,0.43,2025-03-06,433.22,COMPLETED
ORD-004186,CUST-02284,REGULAR,BRONZE,679.0,0.257,2025-08-30,451.95,COMPLETED
ORD-004187,CUST-16871,OCCASIONAL,BRONZE,1636.0,0.345,2025-03-04,301.29,COMPLETED
ORD-004189,CUST-45726,CHURNED,BRONZE,281.0,0.863,2025-09-23,136.89,COMPLETED
ORD-004190,CUST-17490,OCCASIONAL,GOLD,2002.0,0.641,2025-09-26,377.62,COMPLETED
ORD-004192,CUST-26342,OCCASIONAL,SILVER,1588.0,0.37,2025-11-24,78.05,COMPLETED
ORD-004193,CUST-47536,REGULAR,BRONZE,523.0,0.474,2025-07-19,203.96,COMPLETED
ORD-004194,CUST-37605,REGULAR,SILVER,1291.0,0.352,2025-10-08,231.16,COMPLETED
ORD-004195,CUST-GUEST,,,,,2025-08-26,393.97,COMPLETED
ORD-004196,CUST-22544,REGULAR,BRONZE,596.0,0.279,2025-03-27,278.34,COMPLETED
ORD-004197,CUST-24355,NEW,BRONZE,161.0,0.117,2025-01-13,854.02,COMPLETED
ORD-004198,CUST-GUEST,,,,,2025-05-05,216.41,COMPLETED
ORD-004199,CUST-06820,REGULAR,BRONZE,1240.0,0.577,2025-06-30,178.08,COMPLETED
ORD-004200,CUST-39665,REGULAR,BRONZE,979.0,0.391,2025-08-25,417.21,COMPLETED
ORD-004201,CUST-GUEST,,,,,2025-11-18,209.41,COMPLETED
ORD-004203,CUST-05669,OCCASIONAL,SILVER,248.0,0.33,2025-03-02,197.49,COMPLETED
ORD-004204,CUST-26330,REGULAR,BRONZE,1156.0,0.585,2025-12-21,621.96,PENDING
ORD-004205,CUST-43743,OCCASIONAL,SILVER,1059.0,0.52,2025-02-23,126.88,COMPLETED
ORD-004207,CUST-24471,REGULAR,BRONZE,793.0,0.209,2025-08-15,300.58,COMPLETED
ORD-004208,CUST-14541,REGULAR,BRONZE,853.0,0.418,2025-08-01,305.21,COMPLETED
ORD-004209,CUST-47855,OCCASIONAL,BRONZE,569.0,0.494,2025-02-12,267.32,COMPLETED
ORD-004210,CUST-44335,CHURNED,SILVER,290.0,0.838,2025-01-29,221.02,COMPLETED
ORD-004212,CUST-39306,REGULAR,GOLD,559.0,0.338,2025-08-15,148.4,COMPLETED
ORD-004213,CUST-09375,CHURNED,BRONZE,158.0,0.907,2025-08-02,236.1,COMPLETED
ORD-004214,CUST-43289,REGULAR,SILVER,1202.0,0.432,2025-04-15,320.44,COMPLETED
ORD-004215,CUST-13656,HIGH_VALUE,GOLD,7116.0,0.123,2025-09-01,269.63,COMPLETED
ORD-004216,CUST-45650,OCCASIONAL,BRONZE,256.0,0.459,2025-11-09,315.5,COMPLETED
ORD-004217,CUST-42132,OCCASIONAL,BRONZE,1657.0,0.438,2025-01-21,344.64,COMPLETED
ORD-004219,CUST-21715,REGULAR,BRONZE,647.0,0.269,2025-09-21,244.76,COMPLETED
ORD-004220,CUST-13547,REGULAR,BRONZE,1801.0,0.257,2025-04-22,295.49,COMPLETED
ORD-004221,CUST-37091,HIGH_VALUE,PLATINUM,6408.0,0.12,2025-05-15,382.92,COMPLETED
ORD-004222,CUST-00025,REGULAR,SILVER,879.0,0.242,2025-08-24,215.55,COMPLETED
ORD-004223,CUST-15955,REGULAR,BRONZE,1153.0,0.597,2025-12-02,363.24,COMPLETED
ORD-004224,CUST-15073,NEW,BRONZE,114.0,0.21,2025-11-07,304.03,COMPLETED
ORD-004225,CUST-46041,NEW,BRONZE,73.0,0.198,2025-08-15,275.03,COMPLETED
ORD-004226,CUST-40152,HIGH_VALUE,GOLD,12362.0,0.106,2025-10-08,411.31,COMPLETED
ORD-004227,CUST-26649,REGULAR,SILVER,2288.0,0.42,2025-06-05,400.83,COMPLETED
ORD-004228,CUST-44655,HIGH_VALUE,PLATINUM,14569.0,0.071,2025-09-02,211.53,COMPLETED
ORD-004229,CUST-12107,REGULAR,GOLD,2187.0,0.507,2025-07-07,81.62,COMPLETED
ORD-004230,CUST-22072,HIGH_VALUE,GOLD,9802.0,0.11,2025-03-29,151.77,COMPLETED
ORD-004231,CUST-22988,HIGH_VALUE,GOLD,3399.0,0.076,2025-09-27,226.49,COMPLETED
ORD-004232,CUST-43150,NEW,BRONZE,98.0,0.287,2025-08-06,263.68,COMPLETED
ORD-004233,CUST-24683,CHURNED,SILVER,332.0,0.929,2025-06-03,140.77,COMPLETED
ORD-004234,CUST-03018,REGULAR,SILVER,703.0,0.498,2025-12-06,242.75,COMPLETED
ORD-004235,CUST-GUEST,,,,,2025-01-11,340.3,COMPLETED
ORD-004236,CUST-38174,REGULAR,GOLD,799.0,0.607,2025-05-17,251.65,COMPLETED
ORD-004237,CUST-41501,REGULAR,SILVER,1020.0,0.36,2025-01-29,353.41,COMPLETED
ORD-004238,CUST-34076,REGULAR,BRONZE,298.0,0.314,2025-10-23,273.62,COMPLETED
ORD-004239,CUST-19695,REGULAR,BRONZE,330.0,0.537,2025-09-27,285.55,COMPLETED
ORD-004240,CUST-24346,REGULAR,BRONZE,588.0,0.382,2025-05-24,153.41,COMPLETED
ORD-004241,CUST-16823,HIGH_VALUE,GOLD,6445.0,0.064,2025-09-16,255.01,COMPLETED
ORD-004242,CUST-18225,REGULAR,SILVER,325.0,0.219,2025-06-15,178.05,COMPLETED
ORD-004244,CUST-00446,OCCASIONAL,BRONZE,1357.0,0.389,2025-07-04,383.74,COMPLETED
ORD-004246,CUST-45389,REGULAR,BRONZE,772.0,0.597,2025-12-13,155.85,COMPLETED
ORD-004247,CUST-21676,OCCASIONAL,BRONZE,2142.0,0.349,2025-04-21,266.83,COMPLETED
ORD-004248,CUST-33707,OCCASIONAL,BRONZE,1792.0,0.275,2025-03-01,245.18,COMPLETED
ORD-004249,CUST-15322,NEW,BRONZE,30.0,0.251,2025-08-15,486.48,COMPLETED
ORD-004250,CUST-10589,OCCASIONAL,SILVER,127.0,0.446,2025-12-22,151.01,COMPLETED
ORD-004252,CUST-15222,REGULAR,BRONZE,433.0,0.515,2025-01-31,275.15,COMPLETED
ORD-004253,CUST-38233,HIGH_VALUE,GOLD,8936.0,0.027,2025-05-27,274.19,COMPLETED
ORD-004254,CUST-01427,REGULAR,BRONZE,1931.0,0.346,2025-07-20,215.66,COMPLETED
ORD-004255,CUST-47357,OCCASIONAL,BRONZE,509.0,0.462,2025-03-17,216.29,COMPLETED
ORD-004256,CUST-42117,CHURNED,BRONZE,76.0,0.804,2025-09-09,309.11,COMPLETED
ORD-004258,CUST-40742,OCCASIONAL,BRONZE,780.0,0.397,2025-07-03,139.08,COMPLETED
ORD-004259,CUST-40564,HIGH_VALUE,GOLD,8236.0,0.096,2025-06-01,307.7,COMPLETED
ORD-004261,CUST-34090,HIGH_VALUE,PLATINUM,13317.0,0.103,2025-02-26,69.52,COMPLETED
ORD-004263,CUST-49248,OCCASIONAL,SILVER,822.0,0.423,2025-06-21,266.97,COMPLETED
ORD-004264,CUST-38978,CHURNED,BRONZE,390.0,0.836,2025-06-13,201.17,COMPLETED
ORD-004265,CUST-32729,CHURNED,BRONZE,578.0,0.981,2025-09-10,453.23,COMPLETED
ORD-004266,CUST-37835,REGULAR,BRONZE,2254.0,0.623,2025-06-30,310.24,COMPLETED
ORD-004267,CUST-47634,NEW,BRONZE,15.0,0.189,2025-09-05,241.99,COMPLETED
ORD-004268,CUST-26881,REGULAR,BRONZE,1257.0,0.413,2025-01-31,360.94,COMPLETED
ORD-004269,CUST-37604,CHURNED,BRONZE,584.0,0.888,2025-11-08,202.36,COMPLETED
ORD-004270,CUST-09939,HIGH_VALUE,GOLD,4319.0,0.032,2025-12-14,328.92,COMPLETED
ORD-004271,CUST-31443,HIGH_VALUE,PLATINUM,13977.0,0.075,2025-09-06,351.83,COMPLETED
ORD-004272,CUST-02197,REGULAR,BRONZE,462.0,0.556,2025-12-18,115.72,COMPLETED
ORD-004273,CUST-46630,REGULAR,BRONZE,1236.0,0.525,2025-03-13,367.18,COMPLETED
ORD-004275,CUST-27124,REGULAR,BRONZE,1780.0,0.346,2025-08-21,403.93,COMPLETED
ORD-004276,CUST-12556,REGULAR,BRONZE,806.0,0.65,2025-08-14,416.56,COMPLETED
