domain,pattern,anomaly_type,entity_id,date,description,score_or_metric
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-017,2025-04-22,Customer CUST-13865 submitted duplicate rating 1 for item ITEM-081 on 2025-04-22,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-013,2025-03-18,Customer CUST-39153 submitted duplicate rating 1 for item ITEM-090 on 2025-03-18,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-013,2025-08-30,Customer CUST-28516 submitted duplicate rating 4 for item ITEM-081 on 2025-08-30,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-013,2025-10-17,Customer CUST-33218 submitted duplicate rating 5 for item ITEM-007 on 2025-10-17,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-018,2025-09-11,Customer CUST-32842 submitted duplicate rating 1 for item ITEM-042 on 2025-09-11,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-002,2025-09-05,Customer CUST-13117 submitted duplicate rating 4 for item ITEM-001 on 2025-09-05,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-002,2025-04-18,Customer CUST-08900 submitted duplicate rating 1 for item ITEM-086 on 2025-04-18,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-001,2025-05-26,Customer CUST-08696 submitted duplicate rating 4 for item ITEM-091 on 2025-05-26,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-020,2025-08-03,Customer CUST-33082 submitted duplicate rating 5 for item ITEM-002 on 2025-08-03,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-010,2025-09-30,Customer CUST-16930 submitted duplicate rating 4 for item ITEM-124 on 2025-09-30,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-006,2025-04-22,Customer CUST-44714 submitted duplicate rating 1 for item ITEM-083 on 2025-04-22,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-001,2025-08-31,Customer nan submitted duplicate rating 1 for item ITEM-120 on 2025-08-31,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-004,2025-05-16,Customer CUST-04816 submitted duplicate rating 1 for item ITEM-058 on 2025-05-16,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-017,2025-02-07,Customer CUST-36713 submitted duplicate rating 5 for item ITEM-037 on 2025-02-07,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-004,2025-03-24,Customer CUST-36721 submitted duplicate rating 2 for item ITEM-131 on 2025-03-24,2.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-019,2025-11-04,Customer CUST-31074 submitted duplicate rating 4 for item ITEM-003 on 2025-11-04,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-017,2025-12-09,Customer CUST-42012 submitted duplicate rating 5 for item ITEM-037 on 2025-12-09,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-014,2025-05-12,Customer CUST-11273 submitted duplicate rating 5 for item ITEM-001 on 2025-05-12,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-004,2025-05-06,Customer CUST-36873 submitted duplicate rating 1 for item ITEM-102 on 2025-05-06,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-004,2025-01-02,Customer CUST-17900 submitted duplicate rating 5 for item ITEM-025 on 2025-01-02,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-013,2025-12-14,Customer CUST-31452 submitted duplicate rating 1 for item ITEM-014 on 2025-12-14,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-001,2025-04-13,Customer CUST-40781 submitted duplicate rating 3 for item ITEM-111 on 2025-04-13,3.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-014,2025-10-19,Customer CUST-37995 submitted duplicate rating 4 for item ITEM-034 on 2025-10-19,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-011,2025-06-11,Customer CUST-34770 submitted duplicate rating 5 for item ITEM-119 on 2025-06-11,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-016,2025-04-01,Customer CUST-24902 submitted duplicate rating 4 for item ITEM-132 on 2025-04-01,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-008,2025-06-27,Customer nan submitted duplicate rating 5 for item ITEM-011 on 2025-06-27,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-018,2025-08-12,Customer CUST-44279 submitted duplicate rating 4 for item ITEM-104 on 2025-08-12,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-012,2025-06-22,Customer CUST-12403 submitted duplicate rating 1 for item ITEM-015 on 2025-06-22,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-001,2025-06-22,Customer CUST-15756 submitted duplicate rating 1 for item ITEM-130 on 2025-06-22,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-010,2025-07-06,Customer CUST-19762 submitted duplicate rating 4 for item ITEM-088 on 2025-07-06,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-016,2025-11-30,Customer CUST-46809 submitted duplicate rating 4 for item ITEM-017 on 2025-11-30,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-009,2025-05-21,Customer CUST-42437 submitted duplicate rating 5 for item ITEM-084 on 2025-05-21,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-005,2025-07-30,Customer CUST-22577 submitted duplicate rating 3 for item ITEM-139 on 2025-07-30,3.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-020,2025-05-09,Customer CUST-05083 submitted duplicate rating 5 for item ITEM-041 on 2025-05-09,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-007,2025-02-16,Customer CUST-47157 submitted duplicate rating 3 for item ITEM-052 on 2025-02-16,3.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-006,2025-10-08,Customer CUST-43153 submitted duplicate rating 4 for item ITEM-098 on 2025-10-08,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-008,2025-10-03,Customer nan submitted duplicate rating 4 for item ITEM-057 on 2025-10-03,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-015,2025-04-16,Customer CUST-33105 submitted duplicate rating 1 for item ITEM-105 on 2025-04-16,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-015,2025-09-07,Customer CUST-32430 submitted duplicate rating 1 for item ITEM-128 on 2025-09-07,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-014,2025-07-14,Customer CUST-18525 submitted duplicate rating 5 for item ITEM-016 on 2025-07-14,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-020,2025-11-30,Customer CUST-09348 submitted duplicate rating 4 for item ITEM-077 on 2025-11-30,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-014,2025-06-09,Customer CUST-13747 submitted duplicate rating 1 for item ITEM-111 on 2025-06-09,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-016,2025-10-18,Customer CUST-36085 submitted duplicate rating 1 for item ITEM-136 on 2025-10-18,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-004,2025-04-23,Customer CUST-00308 submitted duplicate rating 3 for item ITEM-024 on 2025-04-23,3.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-018,2025-09-29,Customer CUST-10773 submitted duplicate rating 5 for item ITEM-068 on 2025-09-29,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-004,2025-12-29,Customer CUST-12798 submitted duplicate rating 4 for item ITEM-013 on 2025-12-29,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-001,2025-06-04,Customer CUST-32368 submitted duplicate rating 1 for item ITEM-092 on 2025-06-04,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-010,2025-05-08,Customer CUST-38307 submitted duplicate rating 5 for item ITEM-134 on 2025-05-08,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-010,2025-12-18,Customer CUST-31409 submitted duplicate rating 4 for item ITEM-042 on 2025-12-18,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-004,2025-10-03,Customer CUST-40239 submitted duplicate rating 3 for item ITEM-032 on 2025-10-03,3.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-005,2025-12-25,Customer CUST-12388 submitted duplicate rating 5 for item ITEM-143 on 2025-12-25,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-014,2025-03-11,Customer CUST-15466 submitted duplicate rating 1 for item ITEM-028 on 2025-03-11,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-014,2025-05-01,Customer CUST-10905 submitted duplicate rating 1 for item ITEM-019 on 2025-05-01,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-011,2025-12-07,Customer CUST-20273 submitted duplicate rating 5 for item ITEM-044 on 2025-12-07,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-017,2025-07-17,Customer CUST-12127 submitted duplicate rating 1 for item ITEM-048 on 2025-07-17,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-002,2025-01-23,Customer CUST-23025 submitted duplicate rating 4 for item ITEM-041 on 2025-01-23,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-019,2025-08-06,Customer CUST-02192 submitted duplicate rating 2 for item ITEM-120 on 2025-08-06,2.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-002,2025-10-05,Customer CUST-27755 submitted duplicate rating 4 for item ITEM-054 on 2025-10-05,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-016,2025-08-16,Customer CUST-15662 submitted duplicate rating 5 for item ITEM-038 on 2025-08-16,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-012,2025-11-24,Customer CUST-11060 submitted duplicate rating 1 for item ITEM-126 on 2025-11-24,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-001,2025-03-01,Customer CUST-36178 submitted duplicate rating 5 for item ITEM-001 on 2025-03-01,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-002,2025-12-19,Customer CUST-30117 submitted duplicate rating 5 for item ITEM-130 on 2025-12-19,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-017,2025-06-05,Customer CUST-36176 submitted duplicate rating 1 for item ITEM-093 on 2025-06-05,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-003,2025-07-01,Customer CUST-10520 submitted duplicate rating 4 for item ITEM-026 on 2025-07-01,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-016,2025-11-09,Customer CUST-20703 submitted duplicate rating 1 for item ITEM-001 on 2025-11-09,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-006,2025-09-06,Customer CUST-21931 submitted duplicate rating 5 for item ITEM-018 on 2025-09-06,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-009,2025-06-29,Customer CUST-33999 submitted duplicate rating 4 for item ITEM-126 on 2025-06-29,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-006,2025-05-10,Customer CUST-12795 submitted duplicate rating 4 for item ITEM-068 on 2025-05-10,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-002,2025-11-19,Customer CUST-34914 submitted duplicate rating 5 for item ITEM-144 on 2025-11-19,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-012,2025-11-16,Customer CUST-24182 submitted duplicate rating 4 for item ITEM-128 on 2025-11-16,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-010,2025-02-17,Customer CUST-16433 submitted duplicate rating 5 for item ITEM-142 on 2025-02-17,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-017,2025-09-07,Customer CUST-01646 submitted duplicate rating 3 for item ITEM-078 on 2025-09-07,3.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-017,2025-12-01,Customer CUST-44844 submitted duplicate rating 1 for item ITEM-078 on 2025-12-01,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-020,2025-05-17,Customer CUST-05822 submitted duplicate rating 2 for item ITEM-039 on 2025-05-17,2.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-006,2025-11-11,Customer CUST-16687 submitted duplicate rating 4 for item ITEM-032 on 2025-11-11,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-010,2025-08-15,Customer CUST-48857 submitted duplicate rating 4 for item ITEM-142 on 2025-08-15,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-004,2025-07-21,Customer CUST-30301 submitted duplicate rating 4 for item ITEM-033 on 2025-07-21,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-006,2025-07-17,Customer CUST-22673 submitted duplicate rating 1 for item ITEM-119 on 2025-07-17,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-020,2025-07-06,Customer CUST-28515 submitted duplicate rating 5 for item ITEM-126 on 2025-07-06,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-008,2025-05-03,Customer CUST-34793 submitted duplicate rating 4 for item ITEM-016 on 2025-05-03,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-006,2025-05-22,Customer CUST-11021 submitted duplicate rating 5 for item ITEM-140 on 2025-05-22,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-003,2025-10-08,Customer CUST-20566 submitted duplicate rating 1 for item ITEM-132 on 2025-10-08,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-015,2025-06-17,Customer CUST-09977 submitted duplicate rating 5 for item ITEM-058 on 2025-06-17,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-020,2025-10-03,Customer CUST-30208 submitted duplicate rating 5 for item ITEM-124 on 2025-10-03,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-001,2025-11-07,Customer CUST-16777 submitted duplicate rating 5 for item ITEM-121 on 2025-11-07,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-014,2025-11-23,Customer CUST-43571 submitted duplicate rating 5 for item ITEM-140 on 2025-11-23,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-008,2025-11-12,Customer CUST-26701 submitted duplicate rating 5 for item ITEM-079 on 2025-11-12,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-012,2025-09-16,Customer nan submitted duplicate rating 5 for item ITEM-109 on 2025-09-16,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-011,2025-01-14,Customer CUST-20279 submitted duplicate rating 3 for item ITEM-038 on 2025-01-14,3.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-006,2025-10-28,Customer CUST-37969 submitted duplicate rating 1 for item ITEM-032 on 2025-10-28,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-012,2025-04-03,Customer CUST-07100 submitted duplicate rating 1 for item ITEM-058 on 2025-04-03,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-013,2025-02-16,Customer CUST-41702 submitted duplicate rating 1 for item ITEM-038 on 2025-02-16,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-008,2025-04-21,Customer nan submitted duplicate rating 5 for item ITEM-063 on 2025-04-21,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-015,2025-06-23,Customer CUST-27240 submitted duplicate rating 4 for item ITEM-031 on 2025-06-23,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-018,2025-07-23,Customer CUST-08198 submitted duplicate rating 1 for item ITEM-143 on 2025-07-23,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-009,2025-10-26,Customer CUST-18903 submitted duplicate rating 5 for item ITEM-119 on 2025-10-26,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-017,2025-12-09,Customer CUST-27840 submitted duplicate rating 1 for item ITEM-077 on 2025-12-09,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-016,2025-01-14,Customer CUST-45852 submitted duplicate rating 5 for item ITEM-068 on 2025-01-14,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-012,2025-03-17,Customer nan submitted duplicate rating 5 for item ITEM-111 on 2025-03-17,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-011,2025-04-25,Customer CUST-25202 submitted duplicate rating 5 for item ITEM-082 on 2025-04-25,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-010,2025-01-24,Customer CUST-06857 submitted duplicate rating 3 for item ITEM-144 on 2025-01-24,3.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-016,2025-06-10,Customer CUST-14464 submitted duplicate rating 5 for item ITEM-101 on 2025-06-10,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-008,2025-04-07,Customer CUST-30288 submitted duplicate rating 1 for item ITEM-026 on 2025-04-07,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-010,2025-10-01,Customer CUST-20773 submitted duplicate rating 5 for item ITEM-024 on 2025-10-01,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-004,2025-02-22,Customer CUST-28216 submitted duplicate rating 4 for item ITEM-116 on 2025-02-22,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-010,2025-11-28,Customer CUST-43770 submitted duplicate rating 5 for item ITEM-136 on 2025-11-28,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-013,2025-10-09,Customer CUST-08004 submitted duplicate rating 5 for item ITEM-036 on 2025-10-09,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-015,2025-07-20,Customer CUST-06333 submitted duplicate rating 5 for item ITEM-122 on 2025-07-20,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-003,2025-07-25,Customer CUST-28025 submitted duplicate rating 1 for item ITEM-012 on 2025-07-25,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-010,2025-02-02,Customer CUST-41786 submitted duplicate rating 5 for item ITEM-022 on 2025-02-02,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-004,2025-07-07,Customer CUST-48909 submitted duplicate rating 1 for item ITEM-016 on 2025-07-07,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-006,2025-12-14,Customer CUST-45600 submitted duplicate rating 5 for item ITEM-011 on 2025-12-14,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-019,2025-08-09,Customer CUST-25438 submitted duplicate rating 1 for item ITEM-055 on 2025-08-09,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-017,2025-04-28,Customer CUST-28424 submitted duplicate rating 1 for item ITEM-107 on 2025-04-28,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-016,2025-11-16,Customer CUST-06931 submitted duplicate rating 5 for item ITEM-028 on 2025-11-16,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-001,2025-05-24,Customer CUST-18129 submitted duplicate rating 5 for item ITEM-031 on 2025-05-24,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-003,2025-11-08,Customer CUST-28572 submitted duplicate rating 5 for item ITEM-048 on 2025-11-08,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-008,2025-01-27,Customer CUST-13996 submitted duplicate rating 5 for item ITEM-112 on 2025-01-27,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-006,2025-09-20,Customer CUST-11247 submitted duplicate rating 5 for item ITEM-142 on 2025-09-20,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-004,2025-09-08,Customer CUST-42203 submitted duplicate rating 4 for item ITEM-025 on 2025-09-08,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-015,2025-10-26,Customer CUST-39094 submitted duplicate rating 1 for item ITEM-107 on 2025-10-26,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-008,2025-11-21,Customer CUST-16181 submitted duplicate rating 1 for item ITEM-140 on 2025-11-21,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-011,2025-09-06,Customer CUST-43137 submitted duplicate rating 5 for item ITEM-144 on 2025-09-06,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-004,2025-05-10,Customer CUST-26630 submitted duplicate rating 5 for item ITEM-089 on 2025-05-10,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-012,2025-12-17,Customer CUST-35819 submitted duplicate rating 3 for item ITEM-111 on 2025-12-17,3.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-002,2025-03-20,Customer CUST-40454 submitted duplicate rating 5 for item ITEM-003 on 2025-03-20,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-015,2025-11-13,Customer CUST-12532 submitted duplicate rating 5 for item ITEM-127 on 2025-11-13,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-012,2025-05-22,Customer CUST-44153 submitted duplicate rating 1 for item ITEM-022 on 2025-05-22,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-015,2025-04-12,Customer CUST-01019 submitted duplicate rating 3 for item ITEM-127 on 2025-04-12,3.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-005,2025-12-14,Customer CUST-43035 submitted duplicate rating 5 for item ITEM-034 on 2025-12-14,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-008,2025-08-11,Customer CUST-29422 submitted duplicate rating 5 for item ITEM-050 on 2025-08-11,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-009,2025-04-18,Customer CUST-04600 submitted duplicate rating 3 for item ITEM-142 on 2025-04-18,3.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-008,2025-12-22,Customer CUST-23087 submitted duplicate rating 1 for item ITEM-013 on 2025-12-22,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-019,2025-09-17,Customer CUST-40468 submitted duplicate rating 1 for item ITEM-068 on 2025-09-17,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-019,2025-02-25,Customer CUST-36290 submitted duplicate rating 4 for item ITEM-077 on 2025-02-25,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-016,2025-09-08,Customer CUST-38861 submitted duplicate rating 5 for item ITEM-013 on 2025-09-08,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-012,2025-07-30,Customer CUST-45909 submitted duplicate rating 4 for item ITEM-017 on 2025-07-30,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-008,2025-05-27,Customer CUST-07609 submitted duplicate rating 4 for item ITEM-002 on 2025-05-27,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-013,2025-08-11,Customer CUST-17839 submitted duplicate rating 5 for item ITEM-017 on 2025-08-11,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-014,2025-08-17,Customer CUST-26411 submitted duplicate rating 5 for item ITEM-037 on 2025-08-17,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-011,2025-08-03,Customer CUST-02062 submitted duplicate rating 5 for item ITEM-068 on 2025-08-03,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-010,2025-12-09,Customer CUST-31367 submitted duplicate rating 4 for item ITEM-112 on 2025-12-09,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-017,2025-07-27,Customer CUST-36412 submitted duplicate rating 4 for item ITEM-128 on 2025-07-27,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-013,2025-12-02,Customer CUST-26108 submitted duplicate rating 1 for item ITEM-052 on 2025-12-02,1.0
