customer_id,recency,frequency,monetary_value,average_order_value,visit_frequency,favorite_menu_categories,promotion_sensitivity,ordering_channel,time_of_day_preference,repeat_behavior,r_score,f_score,m_score,rfm_cell,rfm_composite_index,customer_segment
CUST-34390,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34391,21,2,640.47,320.24,18.0,Wood-Fired Pizzas & Pastas,0.5,DRIVE_THRU,Lunch,0.087,5,4,4,544,4.4,New Customers
CUST-34392,323,1,183.37,183.37,180.0,Wood-Fired Pizzas & Pastas,1.0,DELIVERY,Dinner,0.0,2,2,2,222,2.0,Occasional Customers
CUST-34393,23,5,1299.91,259.98,66.5,Signature Cocktails & Mocktails,0.4,TAKEOUT,Lunch,0.1042,5,5,5,555,5.0,Promotion-Driven Customers
CUST-34394,67,4,629.85,157.46,45.7,Handcrafted Desserts & Pastries,0.5,TAKEOUT,Lunch,0.1111,4,5,4,454,4.3,Promotion-Driven Customers
CUST-34395,115,3,919.86,306.62,29.5,Specialty Coffee & Beverages,0.6667,DINE_IN,Dinner,0.069,3,5,5,355,4.2,Promotion-Driven Customers
CUST-34396,256,1,415.64,415.64,180.0,Farm-Fresh Salads & Grain Bowls,1.0,DRIVE_THRU,Dinner,0.0,2,2,3,223,2.3,Occasional Customers
CUST-34397,166,1,163.31,163.31,180.0,Signature Cocktails & Mocktails,1.0,DINE_IN,Dinner,0.0,3,2,2,322,2.4,Occasional Customers
CUST-34398,128,1,215.4,215.4,180.0,Chef Specials & Seafood,0.0,TAKEOUT,Lunch,0.0,3,2,2,322,2.4,Occasional Customers
CUST-34399,53,1,187.86,187.86,180.0,Signature Cocktails & Mocktails,0.0,DINE_IN,Lunch,0.0,4,2,2,422,2.8,New Customers
CUST-34400,51,2,772.98,386.49,197.0,Appetizers & Small Plates,0.0,DINE_IN,Dinner,0.0,4,4,4,444,4.0,New Customers
CUST-34401,142,1,224.32,224.32,180.0,Specialty Coffee & Beverages,1.0,TAKEOUT,Lunch,0.0,3,2,2,322,2.4,Occasional Customers
CUST-34402,122,2,370.82,185.41,90.0,Artisanal Burgers & Handhelds,0.5,TAKEOUT,Dinner,0.0909,3,4,3,343,3.3,Promotion-Driven Customers
CUST-34403,26,4,676.72,169.18,84.3,Specialty Coffee & Beverages,0.25,DINE_IN,Dinner,0.0625,5,5,4,554,4.7,High-Value Loyal Customers
CUST-34404,256,1,98.28,98.28,180.0,Specialty Coffee & Beverages,0.0,DINE_IN,Lunch,0.0,2,2,1,221,1.7,Occasional Customers
CUST-34405,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34406,174,3,856.69,285.56,49.0,Farm-Fresh Salads & Grain Bowls,0.0,DINE_IN,Lunch,0.2258,3,5,5,355,4.2,At-Risk Customers
CUST-34407,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34408,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34409,177,4,1106.37,276.59,58.3,Appetizers & Small Plates,0.5,TAKEOUT,Lunch,0.0714,2,5,5,255,3.8,At-Risk Customers
CUST-34410,77,3,875.96,291.99,110.5,Wood-Fired Pizzas & Pastas,0.3333,TAKEOUT,Lunch,0.1481,4,5,5,455,4.6,High-Value Loyal Customers
CUST-34411,36,2,379.65,189.83,143.0,Specialty Coffee & Beverages,0.5,DRIVE_THRU,Lunch,0.0,5,4,3,543,4.1,New Customers
CUST-34412,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34413,104,2,604.69,302.35,27.0,Farm-Fresh Salads & Grain Bowls,0.0,DINE_IN,Dinner,0.0952,3,4,4,344,3.6,Occasional Customers
CUST-34414,26,4,1767.55,441.89,68.7,Chef Specials & Seafood,0.5,DINE_IN,Lunch,0.1667,5,5,5,555,5.0,Promotion-Driven Customers
CUST-34415,137,4,1080.37,270.09,30.7,Signature Cocktails & Mocktails,0.5,TAKEOUT,Dinner,0.1714,3,5,5,355,4.2,Promotion-Driven Customers
CUST-34416,42,2,664.28,332.14,38.0,Chef Specials & Seafood,1.0,TAKEOUT,Dinner,0.1,4,4,4,444,4.0,New Customers
CUST-34417,33,3,823.17,274.39,134.0,Artisanal Burgers & Handhelds,0.3333,DELIVERY,Dinner,0.1538,5,5,5,555,5.0,High-Value Loyal Customers
CUST-34418,150,3,989.77,329.92,70.0,Prime Steaks & Butcher Cuts,0.3333,TAKEOUT,Dinner,0.1111,3,5,5,355,4.2,At-Risk Customers
CUST-34419,119,1,188.31,188.31,180.0,Specialty Coffee & Beverages,0.0,TAKEOUT,Lunch,0.0,3,2,2,322,2.4,Occasional Customers
CUST-34420,75,3,953.88,317.96,58.0,Vegan & Plant-Based Creations,0.3333,DINE_IN,Lunch,0.0769,4,5,5,455,4.6,High-Value Loyal Customers
CUST-34421,110,1,124.43,124.43,180.0,Chef Specials & Seafood,1.0,TAKEOUT,Lunch,0.0,3,2,2,322,2.4,Occasional Customers
CUST-34422,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34423,25,1,194.61,194.61,180.0,Specialty Coffee & Beverages,0.0,DINE_IN,Dinner,0.0,5,2,2,522,3.2,New Customers
CUST-34424,212,2,500.26,250.13,24.0,Handcrafted Desserts & Pastries,0.5,DELIVERY,Lunch,0.0,2,4,3,243,2.9,At-Risk Customers
CUST-34425,193,2,731.08,365.54,45.0,Signature Cocktails & Mocktails,0.0,DELIVERY,Dinner,0.0,2,4,4,244,3.2,At-Risk Customers
CUST-34426,18,1,196.2,196.2,180.0,Specialty Coffee & Beverages,0.0,DINE_IN,Dinner,0.0,5,2,2,522,3.2,New Customers
CUST-34427,213,1,102.21,102.21,180.0,Specialty Coffee & Beverages,1.0,DINE_IN,Dinner,0.0,2,2,1,221,1.7,Occasional Customers
CUST-34428,107,2,963.86,481.93,72.0,Signature Cocktails & Mocktails,0.0,DINE_IN,Dinner,0.0,3,4,5,345,3.9,Occasional Customers
CUST-34429,137,1,143.57,143.57,180.0,Specialty Coffee & Beverages,1.0,DELIVERY,Lunch,0.0,3,2,2,322,2.4,Occasional Customers
CUST-34430,56,2,593.8,296.9,243.0,Artisanal Burgers & Handhelds,0.5,DINE_IN,Dinner,0.0588,4,4,4,444,4.0,New Customers
CUST-34431,38,3,1070.09,356.7,96.0,Wood-Fired Pizzas & Pastas,0.0,DELIVERY,Lunch,0.1071,5,5,5,555,5.0,High-Value Loyal Customers
CUST-34432,147,1,260.39,260.39,180.0,Handcrafted Desserts & Pastries,1.0,DELIVERY,Dinner,0.0,3,2,2,322,2.4,Occasional Customers
CUST-34433,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34434,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34435,37,4,1327.8,331.95,105.3,Signature Cocktails & Mocktails,0.5,DELIVERY,Dinner,0.1143,5,5,5,555,5.0,Promotion-Driven Customers
CUST-34436,235,1,529.6,529.6,180.0,Signature Cocktails & Mocktails,0.0,DINE_IN,Lunch,0.0,2,2,4,224,2.6,Occasional Customers
CUST-34437,217,2,752.62,376.31,123.0,Vegan & Plant-Based Creations,0.5,DINE_IN,Dinner,0.087,2,4,4,244,3.2,At-Risk Customers
CUST-34438,136,3,994.22,331.41,8.0,Vegan & Plant-Based Creations,0.3333,DRIVE_THRU,Dinner,0.0667,3,5,5,355,4.2,Occasional Customers
CUST-34439,175,2,568.6,284.3,134.0,Farm-Fresh Salads & Grain Bowls,0.5,TAKEOUT,Lunch,0.125,2,4,4,244,3.2,At-Risk Customers
CUST-34440,111,1,184.61,184.61,180.0,Vegan & Plant-Based Creations,0.0,DINE_IN,Dinner,0.0,3,2,2,322,2.4,Occasional Customers
CUST-34441,56,1,221.3,221.3,180.0,Wood-Fired Pizzas & Pastas,0.0,TAKEOUT,Lunch,0.0,4,2,2,422,2.8,New Customers
CUST-34442,179,4,1038.97,259.74,35.3,Specialty Coffee & Beverages,0.5,DELIVERY,Dinner,0.0588,2,5,5,255,3.8,At-Risk Customers
CUST-34443,52,1,176.53,176.53,180.0,Specialty Coffee & Beverages,0.0,DINE_IN,Dinner,0.0,4,2,2,422,2.8,New Customers
CUST-34444,5,3,670.9,223.63,65.0,Artisanal Burgers & Handhelds,0.3333,DINE_IN,Lunch,0.12,5,5,4,554,4.7,High-Value Loyal Customers
CUST-34445,108,2,432.03,216.02,61.0,Farm-Fresh Salads & Grain Bowls,0.0,TAKEOUT,Dinner,0.2,3,4,3,343,3.3,Occasional Customers
CUST-34446,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34447,11,5,1335.33,267.07,50.5,Handcrafted Desserts & Pastries,0.4,DINE_IN,Lunch,0.2308,5,5,5,555,5.0,Promotion-Driven Customers
CUST-34448,7,3,770.8,256.93,167.0,Appetizers & Small Plates,0.6667,DINE_IN,Dinner,0.0882,5,5,4,554,4.7,Promotion-Driven Customers
CUST-34449,199,1,237.25,237.25,180.0,Appetizers & Small Plates,0.0,DELIVERY,Dinner,0.0,2,2,2,222,2.0,Occasional Customers
CUST-34450,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34451,4,5,1709.54,341.91,59.8,Farm-Fresh Salads & Grain Bowls,0.4,DELIVERY,Lunch,0.098,5,5,5,555,5.0,Promotion-Driven Customers
CUST-34452,136,2,650.2,325.1,19.0,Signature Cocktails & Mocktails,0.0,DRIVE_THRU,Dinner,0.0833,3,4,4,344,3.6,Occasional Customers
CUST-34453,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34454,136,4,1346.95,336.74,30.0,Signature Cocktails & Mocktails,0.5,DINE_IN,Dinner,0.1522,3,5,5,355,4.2,Promotion-Driven Customers
CUST-34455,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34456,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34457,243,1,226.74,226.74,180.0,Farm-Fresh Salads & Grain Bowls,1.0,DRIVE_THRU,Dinner,0.0,2,2,2,222,2.0,Occasional Customers
CUST-34458,265,1,216.48,216.48,180.0,Appetizers & Small Plates,0.0,DINE_IN,Dinner,0.0,2,2,2,222,2.0,Occasional Customers
CUST-34459,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34460,24,3,995.98,331.99,89.5,Specialty Coffee & Beverages,0.0,DINE_IN,Dinner,0.0952,5,5,5,555,5.0,High-Value Loyal Customers
CUST-34461,1,1,400.72,400.72,180.0,Wood-Fired Pizzas & Pastas,1.0,DINE_IN,Lunch,0.0,5,2,3,523,3.5,New Customers
CUST-34462,164,1,124.7,124.7,180.0,Specialty Coffee & Beverages,1.0,TAKEOUT,Lunch,0.0,3,2,2,322,2.4,Occasional Customers
CUST-34463,208,2,545.18,272.59,90.0,Handcrafted Desserts & Pastries,0.5,DINE_IN,Lunch,0.0526,2,4,4,244,3.2,At-Risk Customers
CUST-34464,50,2,470.84,235.42,283.0,Vegan & Plant-Based Creations,0.0,DINE_IN,Dinner,0.0,4,4,3,443,3.7,New Customers
CUST-34465,6,2,640.82,320.41,14.0,Farm-Fresh Salads & Grain Bowls,0.5,DRIVE_THRU,Dinner,0.0,5,4,4,544,4.4,New Customers
CUST-34466,166,2,363.85,181.93,111.0,Specialty Coffee & Beverages,0.5,DELIVERY,Dinner,0.0556,3,4,3,343,3.3,At-Risk Customers
CUST-34467,258,1,278.71,278.71,180.0,Handcrafted Desserts & Pastries,1.0,DELIVERY,Dinner,0.0,2,2,2,222,2.0,Occasional Customers
CUST-34468,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34469,117,2,667.53,333.77,75.0,Wood-Fired Pizzas & Pastas,1.0,DINE_IN,Lunch,0.04,3,4,4,344,3.6,Promotion-Driven Customers
CUST-34470,87,2,365.79,182.89,220.0,Farm-Fresh Salads & Grain Bowls,0.0,DRIVE_THRU,Lunch,0.0909,4,4,3,443,3.7,Occasional Customers
CUST-34471,7,3,884.34,294.78,95.5,Specialty Coffee & Beverages,0.3333,DINE_IN,Lunch,0.1481,5,5,5,555,5.0,High-Value Loyal Customers
CUST-34472,292,1,216.38,216.38,180.0,Prime Steaks & Butcher Cuts,1.0,DINE_IN,Dinner,0.0,2,2,2,222,2.0,Occasional Customers
CUST-34473,47,1,300.32,300.32,180.0,Wood-Fired Pizzas & Pastas,0.0,DINE_IN,Lunch,0.0,4,2,2,422,2.8,New Customers
CUST-34474,9,2,778.0,389.0,196.0,Chef Specials & Seafood,0.0,DELIVERY,Dinner,0.0,5,4,5,545,4.7,New Customers
CUST-34475,349,1,410.55,410.55,180.0,Handcrafted Desserts & Pastries,0.0,DINE_IN,Dinner,0.0,1,2,3,123,1.9,Occasional Customers
CUST-34476,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34477,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34478,137,2,717.14,358.57,40.0,Vegan & Plant-Based Creations,0.0,DRIVE_THRU,Dinner,0.1176,3,4,4,344,3.6,Occasional Customers
CUST-34479,101,1,321.88,321.88,180.0,Handcrafted Desserts & Pastries,1.0,DELIVERY,Dinner,0.0,3,2,3,323,2.7,Occasional Customers
CUST-34480,257,2,565.85,282.93,103.0,Specialty Coffee & Beverages,0.5,TAKEOUT,Dinner,0.0526,2,4,4,244,3.2,At-Risk Customers
CUST-34481,213,2,562.83,281.41,140.0,Handcrafted Desserts & Pastries,0.0,DINE_IN,Dinner,0.0,2,4,4,244,3.2,At-Risk Customers
CUST-34482,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34483,60,4,1365.07,341.27,93.0,Handcrafted Desserts & Pastries,0.0,DINE_IN,Lunch,0.2571,4,5,5,455,4.6,High-Value Loyal Customers
CUST-34484,160,1,226.18,226.18,180.0,Farm-Fresh Salads & Grain Bowls,0.0,DELIVERY,Dinner,0.0,3,2,2,322,2.4,Occasional Customers
CUST-34485,283,1,277.44,277.44,180.0,Appetizers & Small Plates,0.0,DELIVERY,Lunch,0.0,2,2,2,222,2.0,Occasional Customers
CUST-34486,307,1,327.56,327.56,180.0,Wood-Fired Pizzas & Pastas,0.0,DELIVERY,Dinner,0.0,2,2,3,223,2.3,Occasional Customers
CUST-34487,18,2,419.44,209.72,184.0,Wood-Fired Pizzas & Pastas,1.0,DINE_IN,Dinner,0.0,5,4,3,543,4.1,New Customers
CUST-34488,210,3,1058.35,352.78,60.0,Signature Cocktails & Mocktails,0.3333,DELIVERY,Lunch,0.037,2,5,5,255,3.8,At-Risk Customers
CUST-34489,45,3,788.33,262.78,135.0,Vegan & Plant-Based Creations,0.3333,DELIVERY,Lunch,0.1071,4,5,5,455,4.6,High-Value Loyal Customers
CUST-34490,17,3,975.63,325.21,136.5,Wood-Fired Pizzas & Pastas,0.6667,DINE_IN,Lunch,0.0968,5,5,5,555,5.0,Promotion-Driven Customers
CUST-34491,30,3,686.7,228.9,60.5,Appetizers & Small Plates,0.3333,TAKEOUT,Dinner,0.04,5,5,4,554,4.7,High-Value Loyal Customers
CUST-34492,253,1,433.61,433.61,180.0,Signature Cocktails & Mocktails,0.0,DELIVERY,Lunch,0.0,2,2,3,223,2.3,Occasional Customers
CUST-34493,91,1,287.21,287.21,180.0,Vegan & Plant-Based Creations,0.0,DELIVERY,Lunch,0.0,4,2,2,422,2.8,Occasional Customers
CUST-34494,152,2,334.08,167.04,43.0,Artisanal Burgers & Handhelds,0.0,DINE_IN,Lunch,0.0,3,4,3,343,3.3,At-Risk Customers
CUST-34495,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34496,153,2,664.0,332.0,74.0,Farm-Fresh Salads & Grain Bowls,0.0,DINE_IN,Dinner,0.0667,3,4,4,344,3.6,At-Risk Customers
CUST-34497,138,3,658.55,219.52,100.0,Specialty Coffee & Beverages,0.3333,DINE_IN,Lunch,0.0435,3,5,4,354,3.9,Occasional Customers
CUST-34498,27,3,1062.85,354.28,138.5,Artisanal Burgers & Handhelds,0.6667,DELIVERY,Dinner,0.125,5,5,5,555,5.0,Promotion-Driven Customers
CUST-34499,142,1,399.0,399.0,180.0,Chef Specials & Seafood,1.0,DINE_IN,Lunch,0.0,3,2,3,323,2.7,Occasional Customers
CUST-34500,103,4,1037.64,259.41,79.7,Artisanal Burgers & Handhelds,0.25,DINE_IN,Lunch,0.125,3,5,5,355,4.2,High-Value Loyal Customers
CUST-34501,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34502,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34503,143,3,635.69,211.9,17.5,Specialty Coffee & Beverages,0.6667,DINE_IN,Lunch,0.1364,3,5,4,354,3.9,Promotion-Driven Customers
CUST-34504,14,5,2223.56,444.71,81.8,Wood-Fired Pizzas & Pastas,0.4,TAKEOUT,Dinner,0.1277,5,5,5,555,5.0,Promotion-Driven Customers
CUST-34505,117,1,160.91,160.91,180.0,Wood-Fired Pizzas & Pastas,0.0,DELIVERY,Dinner,0.0,3,2,2,322,2.4,Occasional Customers
CUST-34506,22,2,356.63,178.32,64.0,Appetizers & Small Plates,0.5,DELIVERY,Lunch,0.0,5,4,3,543,4.1,New Customers
CUST-34507,137,1,392.32,392.32,180.0,Specialty Coffee & Beverages,0.0,TAKEOUT,Lunch,0.0,3,2,3,323,2.7,Occasional Customers
CUST-34508,34,2,803.4,401.7,98.0,Wood-Fired Pizzas & Pastas,0.0,DINE_IN,Dinner,0.1111,5,4,5,545,4.7,New Customers
CUST-34509,13,3,711.36,237.12,58.5,Handcrafted Desserts & Pastries,0.3333,DINE_IN,Dinner,0.087,5,5,4,554,4.7,High-Value Loyal Customers
CUST-34510,9,2,726.17,363.09,294.0,Chef Specials & Seafood,0.5,DINE_IN,Dinner,0.0,5,4,4,544,4.4,New Customers
CUST-34511,108,3,991.36,330.45,94.5,Specialty Coffee & Beverages,0.3333,DELIVERY,Dinner,0.1034,3,5,5,355,4.2,High-Value Loyal Customers
CUST-34512,96,2,749.82,374.91,147.0,Farm-Fresh Salads & Grain Bowls,0.0,DINE_IN,Dinner,0.0,3,4,4,344,3.6,Occasional Customers
CUST-34513,36,2,809.39,404.7,197.0,Specialty Coffee & Beverages,0.0,DINE_IN,Lunch,0.1429,5,4,5,545,4.7,New Customers
CUST-34514,12,3,808.44,269.48,104.0,Appetizers & Small Plates,0.3333,DINE_IN,Lunch,0.0714,5,5,5,555,5.0,High-Value Loyal Customers
CUST-34515,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34516,50,1,246.74,246.74,180.0,Appetizers & Small Plates,0.0,DINE_IN,Dinner,0.0,4,2,2,422,2.8,New Customers
CUST-34517,32,2,205.28,102.64,157.0,Vegan & Plant-Based Creations,1.0,TAKEOUT,Dinner,0.0,5,4,2,542,3.8,New Customers
CUST-34518,25,2,733.21,366.61,150.0,Appetizers & Small Plates,0.0,DELIVERY,Dinner,0.0556,5,4,4,544,4.4,New Customers
CUST-34519,111,3,562.27,187.42,3.5,Appetizers & Small Plates,0.0,DINE_IN,Dinner,0.0952,3,5,4,354,3.9,Frequent Customers
CUST-34520,94,3,714.8,238.27,15.0,Signature Cocktails & Mocktails,0.6667,DINE_IN,Dinner,0.1538,4,5,4,454,4.3,Promotion-Driven Customers
CUST-34521,237,3,1084.55,361.52,59.5,Signature Cocktails & Mocktails,0.0,DRIVE_THRU,Dinner,0.0256,2,5,5,255,3.8,At-Risk Customers
CUST-34522,52,4,1119.72,279.93,100.3,Artisanal Burgers & Handhelds,0.5,DINE_IN,Lunch,0.0556,4,5,5,455,4.6,Promotion-Driven Customers
CUST-34523,54,3,778.67,259.56,140.5,Artisanal Burgers & Handhelds,0.0,DRIVE_THRU,Lunch,0.0357,4,5,5,455,4.6,High-Value Loyal Customers
CUST-34524,98,2,233.01,116.51,187.0,Handcrafted Desserts & Pastries,0.5,DINE_IN,Lunch,0.0,3,4,2,342,3.0,Promotion-Driven Customers
CUST-34525,172,2,362.17,181.09,159.0,Signature Cocktails & Mocktails,0.0,DINE_IN,Dinner,0.0,3,4,3,343,3.3,At-Risk Customers
CUST-34526,125,2,542.17,271.09,223.0,Specialty Coffee & Beverages,0.5,TAKEOUT,Lunch,0.0,3,4,4,344,3.6,Promotion-Driven Customers
CUST-34527,37,3,1143.64,381.21,155.0,Farm-Fresh Salads & Grain Bowls,0.6667,DINE_IN,Dinner,0.1,5,5,5,555,5.0,Promotion-Driven Customers
CUST-34528,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34529,225,1,608.05,608.05,180.0,Signature Cocktails & Mocktails,0.0,TAKEOUT,Dinner,0.0,2,2,4,224,2.6,Occasional Customers
CUST-34530,78,1,233.78,233.78,180.0,Vegan & Plant-Based Creations,0.0,DINE_IN,Lunch,0.0,4,2,2,422,2.8,Occasional Customers
CUST-34531,151,2,642.42,321.21,69.0,Handcrafted Desserts & Pastries,0.0,DRIVE_THRU,Dinner,0.125,3,4,4,344,3.6,At-Risk Customers
CUST-34532,246,1,217.51,217.51,180.0,Specialty Coffee & Beverages,0.0,DINE_IN,Lunch,0.0,2,2,2,222,2.0,Occasional Customers
CUST-34533,84,5,1720.83,344.17,27.2,Appetizers & Small Plates,0.0,DINE_IN,Dinner,0.2308,4,5,5,455,4.6,High-Value Loyal Customers
CUST-34534,24,2,657.34,328.67,324.0,Specialty Coffee & Beverages,0.5,DRIVE_THRU,Lunch,0.0,5,4,4,544,4.4,New Customers
CUST-34535,243,1,250.01,250.01,180.0,Specialty Coffee & Beverages,0.0,TAKEOUT,Dinner,0.0,2,2,2,222,2.0,Occasional Customers
CUST-34536,35,2,287.64,143.82,17.0,Farm-Fresh Salads & Grain Bowls,0.0,DINE_IN,Dinner,0.0,5,4,2,542,3.8,New Customers
CUST-34537,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34538,53,3,793.97,264.66,101.5,Artisanal Burgers & Handhelds,0.3333,TAKEOUT,Dinner,0.0769,4,5,5,455,4.6,High-Value Loyal Customers
CUST-34539,143,1,148.78,148.78,180.0,Specialty Coffee & Beverages,1.0,TAKEOUT,Lunch,0.0,3,2,2,322,2.4,Occasional Customers
CUST-34540,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34541,48,1,439.45,439.45,180.0,Artisanal Burgers & Handhelds,0.0,TAKEOUT,Dinner,0.0,4,2,3,423,3.1,New Customers
CUST-34542,1,2,617.69,308.85,6.0,Appetizers & Small Plates,0.5,DELIVERY,Dinner,0.0526,5,4,4,544,4.4,New Customers
CUST-34543,178,3,559.57,186.52,64.5,Artisanal Burgers & Handhelds,1.0,DRIVE_THRU,Dinner,0.0,2,5,4,254,3.5,At-Risk Customers
CUST-34544,138,2,402.15,201.08,91.0,Artisanal Burgers & Handhelds,0.0,DELIVERY,Lunch,0.1333,3,4,3,343,3.3,Occasional Customers
CUST-34545,306,2,687.96,343.98,34.0,Prime Steaks & Butcher Cuts,1.0,DELIVERY,Dinner,0.0,2,4,4,244,3.2,At-Risk Customers
CUST-34546,55,2,612.84,306.42,188.0,Artisanal Burgers & Handhelds,1.0,DINE_IN,Dinner,0.0667,4,4,4,444,4.0,New Customers
CUST-34547,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34548,340,1,199.68,199.68,180.0,Signature Cocktails & Mocktails,1.0,TAKEOUT,Dinner,0.0,1,2,2,122,1.6,Occasional Customers
CUST-34549,255,1,303.57,303.57,180.0,Appetizers & Small Plates,0.0,DRIVE_THRU,Dinner,0.0,2,2,2,222,2.0,Occasional Customers
CUST-34550,75,4,755.3,188.83,95.7,Farm-Fresh Salads & Grain Bowls,0.0,DRIVE_THRU,Dinner,0.0882,4,5,4,454,4.3,High-Value Loyal Customers
CUST-34551,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34552,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34553,116,2,728.04,364.02,72.0,Wood-Fired Pizzas & Pastas,0.0,DINE_IN,Dinner,0.0476,3,4,4,344,3.6,Occasional Customers
CUST-34554,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34555,39,3,425.38,141.79,62.5,Appetizers & Small Plates,0.0,TAKEOUT,Dinner,0.1111,4,5,3,453,4.0,Frequent Customers
CUST-34556,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34557,254,1,458.65,458.65,180.0,Signature Cocktails & Mocktails,0.0,DELIVERY,Lunch,0.0,2,2,3,223,2.3,Occasional Customers
CUST-34558,142,3,954.45,318.15,106.5,Appetizers & Small Plates,0.3333,DINE_IN,Lunch,0.0938,3,5,5,355,4.2,Occasional Customers
CUST-34559,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34560,4,4,1206.98,301.75,95.3,Specialty Coffee & Beverages,0.75,DINE_IN,Dinner,0.1282,5,5,5,555,5.0,Promotion-Driven Customers
CUST-34561,154,2,545.08,272.54,74.0,Handcrafted Desserts & Pastries,0.0,DINE_IN,Lunch,0.2143,3,4,4,344,3.6,At-Risk Customers
CUST-34562,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-34563,269,2,835.04,417.52,47.0,Wood-Fired Pizzas & Pastas,0.5,TAKEOUT,Dinner,0.0769,2,4,5,245,3.5,At-Risk Customers
CUST-34564,348,1,153.19,153.19,180.0,Specialty Coffee & Beverages,0.0,DINE_IN,Lunch,0.0,1,2,2,122,1.6,Occasional Customers
CUST-34565,48,2,596.37,298.19,80.0,Wood-Fired Pizzas & Pastas,0.5,TAKEOUT,Dinner,0.1176,4,4,4,444,4.0,New Customers
